,j,R,RV
2020-07-27,-11.252518066349136,0.24167834065478638,31968.931975890457
2020-07-24,-11.252518066349136,0.7187252131832688,32089.147787767633
2020-07-23,-11.252518066349136,0.871910268519422,32127.75042171235
2020-07-22,-11.252518066349136,0.2691061914548042,31975.843794292065
2020-07-21,-11.252518066349136,0.5240381892529702,32040.086657737203
2020-07-20,-11.252518066349136,0.31605929222755696,31987.675975686798
2020-07-17,-11.252518066349136,0.30317206349237974,31984.42839404553
2020-07-16,-11.252518066349136,0.5437444309665067,32045.052630649014
2020-07-15,-11.252518066349136,1.0161678399829368,32164.103329721154
2020-07-14,-11.252518066349136,1.9645875264654273,32403.10509071474
2020-07-13,-11.252518066349136,0.9273702606046513,32141.72633971782
2020-07-10,-11.252518066349136,0.6352896983449906,32068.12203802839
2020-07-09,-11.252518066349136,1.1508894863394417,32198.05318460299
2020-07-08,-11.252518066349136,0.638559023665974,32068.94590800928
2020-07-07,-11.252518066349136,0.4542028728311573,32022.488157998905
2020-07-06,-11.252518066349136,0.36707656876496053,32000.532329374222
2020-07-02,-11.252518066349136,0.5728154344093245,32052.3785235166
2020-07-01,-11.252518066349136,0.7460086197333095,32096.023206218244
2020-06-29,-11.252518066349136,0.8465138355135299,32121.350520594864
2020-06-26,-11.252518066349136,1.7601111685815463,32351.577048528005
2020-06-25,-11.252518066349136,1.5047496885881322,32287.22595556966
2020-06-24,-11.252518066349136,1.7884094243868665,32358.70820899094
2020-06-23,-11.252518066349136,0.5899965396602894,32056.708162039846
2020-06-22,-11.252518066349136,0.5400010586739115,32044.10930083128
2020-06-19,-11.252518066349136,1.4111802929962682,32263.64646788051
2020-06-18,-11.252518066349136,0.7414979965920678,32094.886529186653
2020-06-17,-11.252518066349136,1.1751149295661971,32204.157996296133
2020-06-16,-11.252518066349136,3.347641057317089,32751.634580489357
2020-06-15,-11.252518066349136,2.452655210851241,32526.098147179964
2020-06-12,-11.252518066349136,4.858494145319578,33132.36955866598
2020-06-11,-11.252518066349136,2.6960581116916886,32587.43567819176
2020-06-10,-11.252518066349136,1.5912717984436269,32309.029527253246
2020-06-09,-11.252518066349136,0.5250522807512785,32040.342208794777
2020-06-08,-11.252518066349136,0.36441193507240244,31999.860841683694
2020-06-05,-11.252518066349136,0.7102026516744472,32087.000102267415
2020-06-04,-11.252518066349136,0.6231020582340311,32065.050752720424
2020-06-03,-11.252518066349136,0.30697578074386417,31985.386930792905
2020-06-02,-11.252518066349136,0.4417771425408777,32019.356873965753
2020-06-01,-11.252518066349136,0.42314515202915,32014.6616123568
2020-05-29,-11.252518066349136,1.9740779569380749,32405.496679193846
2020-05-28,-11.252518066349136,0.958337109681642,32149.529985685225
2020-05-27,-11.252518066349136,1.0217809278266528,32165.51782785777
2020-05-26,-11.252518066349136,0.5033206641527086,32034.865841411935
2020-05-22,-11.252518066349136,0.4405288328750772,32019.04229992997
2020-05-21,-11.252518066349136,0.9724019492010306,32153.07432524411
2020-05-20,-11.252518066349136,0.611881523033391,32062.223177849864
2020-05-19,-11.252518066349136,1.0053975547089553,32161.389217832108
2020-05-18,-11.252518066349136,0.5573945164492037,32048.49245219065
2020-05-15,-11.252518066349136,1.3906903114670823,32258.482992535155
2020-05-14,-11.252518066349136,2.405671901100164,32514.258353122696
2020-05-13,-11.252518066349136,2.4694534241970927,32530.331296943117
2020-05-12,-11.252518066349136,0.9227102290099465,32140.55201175596
2020-05-11,-11.252518066349136,0.5202537623467982,32039.132982156843
2020-05-08,-11.252518066349136,0.4260392822190346,32015.39093316465
2020-05-07,-11.252518066349136,0.7969015934226727,32108.848235587968
2020-05-06,-11.252518066349136,1.0324842418350981,32168.215062987896
2020-05-05,-11.252518066349136,0.746539604489454,32096.157014376797
2020-05-04,-11.252518066349136,0.7994222374370716,32109.483437879593
2020-05-01,-11.252518066349136,1.213377948662449,32213.800277108392
2020-04-29,-11.252518066349136,0.851834590413918,32122.69135082976
2020-04-28,-11.252518066349136,1.4655661651159126,32277.35170765466
2020-04-27,-11.252518066349136,0.5310512395347452,32041.85394640821
2020-04-24,-11.252518066349136,1.0261512894241056,32166.619158980327
2020-04-23,-11.252518066349136,2.836205350652799,32622.75278240996
2020-04-22,-11.252518066349136,0.9692253098825301,32152.27381213585
2020-04-21,-11.252518066349136,3.1254823416203954,32695.65058413379
2020-04-20,-11.252518066349136,1.502240814923504,32286.593719406173
2020-04-17,-11.252518066349136,1.3766770436756608,32254.951649051716
2020-04-16,-11.252518066349136,2.0957060834933325,32436.146967085773
2020-04-15,-11.252518066349136,1.8934707358243994,32385.1836594732
2020-04-14,-11.252518066349136,1.3848230934317078,32257.00445359024
2020-04-13,-11.252518066349136,2.576036242048798,32557.19016704175
2020-04-09,-11.252518066349136,3.6880517880903194,32837.41808464421
2020-04-08,-11.252518066349136,3.0722025829405823,32682.22408494648
2020-04-07,-11.252518066349136,5.947823124616587,33406.88046144883
2020-04-06,-11.252518066349136,2.434784863947945,32521.594819760332
2020-04-03,-11.252518066349136,4.098777468246606,32940.9209560436
2020-04-02,-11.252518066349136,7.608393830360136,33825.3442792962
2020-04-01,-11.252518066349136,4.101128303860053,32941.51336661819
2020-03-30,-11.252518066349136,3.994269651565245,32914.58498623989
2020-03-27,-11.252518066349136,7.61771596749097,33827.69345785318
2020-03-26,-11.252518066349136,10.567322836815421,34570.99438892294
2020-03-25,-11.252518066349136,13.009360693000122,35186.387928681484
2020-03-24,-11.252518066349136,8.839933849044794,34135.69236400474
2020-03-23,-11.252518066349136,24.716038832296984,38136.47081978429
2020-03-20,-11.252518066349136,16.346994316093774,36027.47160170109
2020-03-19,-11.252518066349136,20.766478626897708,37141.18164802368
2020-03-18,-11.252518066349136,28.24859850040342,39026.675856147114
2020-03-17,-11.252518066349136,29.166181923969596,39257.90687888579
2020-03-16,-11.252518066349136,26.024661679999134,38466.24377740524
2020-03-13,-11.252518066349136,21.341179208794756,37286.006194661735
2020-03-12,-11.252518066349136,27.589223837850952,38860.513441183895
2020-03-11,-11.252518066349136,7.676579640370288,33842.52710341877
2020-03-10,-11.252518066349136,9.982989218374039,34423.74231707571
2020-03-09,-11.252518066349136,10.342153976257952,34514.25183606246
2020-03-06,-11.252518066349136,5.604740449864902,33320.42362741141
2020-03-05,-11.252518066349136,3.455933896172522,32778.924375880924
2020-03-04,-11.252518066349136,3.136519760576879,32698.432013710826
2020-03-03,-11.252518066349136,15.640452326870092,35849.42302041672
2020-03-02,-11.252518066349136,5.115589852814783,33197.157676954776
2020-02-28,-11.252518066349136,12.151206703080273,34970.133123221676
2020-02-27,-11.252518066349136,4.624723852054158,33073.459444763095
2020-02-26,-11.252518066349136,2.718779773651507,32593.161537005635
2020-02-25,-11.252518066349136,2.8851313373960865,32635.082131069266
2020-02-24,-11.252518066349136,1.1148334939017583,32188.967074508695
2020-02-21,-11.252518066349136,0.5124766060462527,32037.173138769107
2020-02-20,-11.252518066349136,0.6013352350716831,32059.565513283516
2020-02-19,-11.252518066349136,0.08948676882645261,31930.579699789716
2020-02-18,-11.252518066349136,0.19413040353796737,31956.94989573702
2020-02-14,-11.252518066349136,0.13760837482882327,31942.706344502316
2020-02-13,-11.252518066349136,0.24225527075652126,31969.077362276093
2020-02-12,-11.252518066349136,0.12971973794966307,31940.718408008765
2020-02-11,-11.252518066349136,0.2022432986730101,31958.99434531105
2020-02-10,-11.252518066349136,0.12651235027036584,31939.91014631358
2020-02-07,-11.252518066349136,0.2886157661301582,31980.760207110252
2020-02-06,-11.252518066349136,0.176684358069926,31952.553492279072
2020-02-05,-11.252518066349136,0.2887152413063626,31980.785274854654
2020-02-04,-11.252518066349136,0.1672012264645836,31950.16374311453
2020-02-03,-11.252518066349136,0.33049005766046347,31991.31252857589
2020-01-30,-11.252518066349136,0.605694054978302,32060.663935899986
2020-01-29,-11.252518066349136,0.24457808967097514,31969.662712642537
2020-01-28,-11.252518066349136,0.20388322027550726,31959.40760555488
2020-01-27,-11.252518066349136,0.44841330235954946,32021.02918624006
2020-01-24,-11.252518066349136,0.4714432262266005,32026.832727054556
2020-01-23,-11.252518066349136,0.1975164486149338,31957.803179096416
2020-01-22,-11.252518066349136,0.10172147626081167,31933.662846063176
2020-01-21,-11.252518066349136,0.13400800844457747,31941.799052173486
2020-01-17,-11.252518066349136,0.08211704365799725,31928.722529047267
2020-01-16,-11.252518066349136,0.07643330612873821,31927.290227189893
2020-01-15,-11.252518066349136,0.17184188643650872,31951.333189427452
2020-01-14,-11.252518066349136,0.2764862278752526,31977.703563470015
2020-01-13,-11.252518066349136,0.07526776253172801,31926.996510203448
2020-01-10,-11.252518066349136,0.15010883073293357,31945.85645939015
2020-01-09,-11.252518066349136,0.11785566641569784,31937.728661982208
2020-01-08,-11.252518066349136,0.21221452506690514,31961.507094362314
2020-01-07,-11.252518066349136,0.1291800264043838,31940.582400699357
2020-01-06,-11.252518066349136,0.11500544878337314,31937.010407138863
2020-01-03,-11.252518066349136,0.3034389532772893,31984.49565027133
