,j,R,RV
2020-08-03,2.1364456449282914,1.070280094412771,1419.9393822127502
2020-07-30,2.1364456449282914,1.3410976691450887,1488.1854110452941
2020-07-29,2.1364456449282914,0.5158268688765989,1280.2171693776347
2020-07-28,2.1364456449282914,0.5541989596441221,1289.8869362510507
2020-07-27,2.1364456449282914,0.5072649170962987,1278.059557528999
2020-07-24,2.1364456449282914,0.6865275169607746,1323.233732694847
2020-07-23,2.1364456449282914,0.7382925163872264,1336.278512550313
2020-07-22,2.1364456449282914,0.5796976320048303,1296.312601685949
2020-07-21,2.1364456449282914,0.722914805037383,1332.4033292901522
2020-07-20,2.1364456449282914,0.6632981690712123,1317.3799370266772
2020-07-17,2.1364456449282914,0.5518738309088198,1289.3010038097543
2020-07-16,2.1364456449282914,0.7044005936534947,1327.7377480214125
2020-07-15,2.1364456449282914,0.7066127366165392,1328.2952080480998
2020-07-14,2.1364456449282914,1.2541414198928933,1466.272436233741
2020-07-13,2.1364456449282914,0.6721898784371326,1319.620647786889
2020-07-10,2.1364456449282914,0.7423755574657624,1337.307438902104
2020-07-09,2.1364456449282914,0.7738386668209606,1345.236142459614
2020-07-08,2.1364456449282914,0.7965143255445684,1350.950408457963
2020-07-07,2.1364456449282914,0.6764491662627398,1320.6939883189423
2020-07-06,2.1364456449282914,0.6689154070443449,1318.7954809959067
2020-07-03,2.1364456449282914,0.39468802196070996,1249.6901799548307
2020-07-02,2.1364456449282914,0.6417759638824423,1311.9563413191072
2020-07-01,2.1364456449282914,1.3388669335710617,1487.6232656806394
2020-06-29,2.1364456449282914,1.097483100840684,1426.7945398325842
2020-06-26,2.1364456449282914,1.062050242023434,1417.8654594106372
2020-06-25,2.1364456449282914,1.3970726104026765,1502.2910962422063
2020-06-24,2.1364456449282914,1.2254076241013079,1459.0315196942615
2020-06-23,2.1364456449282914,0.7212022656494799,1331.9717693644009
2020-06-22,2.1364456449282914,0.7680294570330353,1343.7722215930567
2020-06-19,2.1364456449282914,1.4219846651756716,1508.5689340450012
2020-06-18,2.1364456449282914,1.1969459895762637,1451.8591877939502
2020-06-17,2.1364456449282914,1.0740617575189975,1420.892361315519
2020-06-16,2.1364456449282914,2.265313283502585,1721.0877458633831
2020-06-15,2.1364456449282914,2.932737549829101,1889.2786609776651
2020-06-12,2.1364456449282914,2.6522424395074986,1818.5938931766216
2020-06-11,2.1364456449282914,2.009998033766964,1656.7483029300067
2020-06-10,2.1364456449282914,1.123106049575882,1433.2515229138542
2020-06-09,2.1364456449282914,0.8652613671197059,1368.2746629348976
2020-06-08,2.1364456449282914,0.914068966702652,1380.5741780298001
2020-06-05,2.1364456449282914,0.9864184324074327,1398.806243387405
2020-06-04,2.1364456449282914,1.1799675633450837,1447.580624383693
2020-06-03,2.1364456449282914,0.7810455285208072,1347.0522716079752
2020-06-02,2.1364456449282914,0.7640453422119317,1342.7682246581387
2020-05-29,2.1364456449282914,1.5217879474474254,1533.719361177483
2020-05-28,2.1364456449282914,0.9871080549070015,1398.9800282572962
2020-05-27,2.1364456449282914,1.1584315678430064,1442.1535535171695
2020-05-26,2.1364456449282914,0.8668416398076464,1368.6728916522588
2020-05-25,2.1364456449282914,0.4351737379722398,1259.8925803897362
2020-05-22,2.1364456449282914,0.8778954419517487,1371.4584497925725
2020-05-20,2.1364456449282914,0.896250369972871,1376.0838916538953
2020-05-19,2.1364456449282914,1.570167282979085,1545.9109537314612
2020-05-18,2.1364456449282914,0.961749095498924,1392.5895704864606
2020-05-15,2.1364456449282914,1.1354285091676692,1436.3567827309844
2020-05-14,2.1364456449282914,1.7165023876861802,1582.7874001176492
2020-05-13,2.1364456449282914,1.2053137598967543,1453.967865914714
2020-05-12,2.1364456449282914,0.9160764522460887,1381.0800643867462
2020-05-11,2.1364456449282914,0.8380340091770625,1361.4133687333515
2020-05-08,2.1364456449282914,0.6611364233492427,1316.835177104741
2020-05-07,2.1364456449282914,1.0775613942252962,1421.7742697655065
2020-05-06,2.1364456449282914,1.2738615526944108,1471.2419096997232
2020-05-05,2.1364456449282914,1.5129927037127302,1531.5029597563398
2020-05-04,2.1364456449282914,1.9964856326011473,1653.343177836221
2020-04-29,2.1364456449282914,1.4732602815238978,1521.4903893647543
2020-04-28,2.1364456449282914,1.1469065260446818,1439.2492429839917
2020-04-27,2.1364456449282914,0.9502885228794795,1389.7015061863608
2020-04-24,2.1364456449282914,1.2676904628919081,1469.6867950694925
2020-04-23,2.1364456449282914,2.2525316757179286,1717.8667807016498
2020-04-22,2.1364456449282914,1.213432655274173,1456.0138275498234
2020-04-21,2.1364456449282914,2.130351814893556,1687.0774557739078
2020-04-20,2.1364456449282914,1.822255814944581,1609.4372637867664
2020-04-17,2.1364456449282914,1.736277004794406,1587.7706036289221
2020-04-16,2.1364456449282914,2.1218067900002753,1684.9241095008013
2020-04-15,2.1364456449282914,2.1406052417102948,1689.661319331726
2020-04-14,2.1364456449282914,1.8865702440655412,1625.644499925248
2020-04-09,2.1364456449282914,3.709170356599488,2084.939728283803
2020-04-08,2.1364456449282914,3.3181792601791016,1986.4099719858652
2020-04-07,2.1364456449282914,4.344163762212143,2244.958066498192
2020-04-06,2.1364456449282914,3.0108570208395213,1908.9647676722911
2020-04-03,2.1364456449282914,3.1770151209234863,1950.8366088934504
2020-04-02,2.1364456449282914,5.101955669216529,2435.921627063297
2020-04-01,2.1364456449282914,5.210461393447993,2463.2650695696257
2020-03-30,2.1364456449282914,5.434098701768583,2519.6216712664145
2020-03-27,2.1364456449282914,6.764462734676252,2854.873407559148
2020-03-26,2.1364456449282914,9.256012489219843,3482.743945704133
2020-03-25,2.1364456449282914,13.536725114045206,4561.483527160124
2020-03-24,2.1364456449282914,8.92506704839228,3399.3456946155866
2020-03-23,2.1364456449282914,20.41198583366059,6294.0492285032005
2020-03-20,2.1364456449282914,14.329468373248659,4761.254828479394
2020-03-19,2.1364456449282914,16.243568307738435,5243.608011970818
2020-03-18,2.1364456449282914,20.04719130176218,6202.121006464801
2020-03-17,2.1364456449282914,31.804829651097442,9165.045870497288
2020-03-16,2.1364456449282914,38.38119948062105,10822.291067537237
2020-03-13,2.1364456449282914,26.353571445770523,7791.328802754903
2020-03-12,2.1364456449282914,22.277059813396754,6764.047871396713
2020-03-11,2.1364456449282914,8.5985855485132,3317.072356646058
2020-03-10,2.1364456449282914,10.765658699513992,3863.1747906982573
2020-03-09,2.1364456449282914,18.008766091660966,5688.4378535192955
2020-03-06,2.1364456449282914,5.373949258345278,2504.464011523742
2020-03-05,2.1364456449282914,3.064410195891155,1922.460167785303
2020-03-04,2.1364456449282914,3.5041105181162244,2033.2646489860201
2020-03-03,2.1364456449282914,8.56566085395563,3308.7753336175506
2020-03-02,2.1364456449282914,5.762208199680784,2602.305264740289
2020-02-28,2.1364456449282914,10.136374193566432,3704.5950951994723
2020-02-27,2.1364456449282914,4.0235149271859125,2164.154560071582
2020-02-26,2.1364456449282914,3.6094639348550404,2059.813710004202
2020-02-25,2.1364456449282914,2.347686365821757,1741.8457626078148
2020-02-24,2.1364456449282914,1.417754269876835,1507.5028744296942
2020-02-21,2.1364456449282914,0.6298287413688287,1308.9456412456766
2020-02-20,2.1364456449282914,0.48401291801188046,1272.2000537597257
2020-02-19,2.1364456449282914,0.20867478021519104,1202.81484303496
2020-02-18,2.1364456449282914,0.32304798385705163,1231.6368903527089
2020-02-17,2.1364456449282914,0.15556615442000962,1189.4314693345743
2020-02-14,2.1364456449282914,0.2670352569588963,1217.5216831743735
2020-02-13,2.1364456449282914,0.41713210058107475,1255.3460877671625
2020-02-12,2.1364456449282914,0.2664825028290412,1217.3823891336503
2020-02-11,2.1364456449282914,0.2708799631858078,1218.4905491435552
2020-02-10,2.1364456449282914,0.3430318444469902,1236.6728232213734
2020-02-07,2.1364456449282914,0.41834099606304914,1255.6507294286203
2020-02-06,2.1364456449282914,0.3724855515360367,1244.095157407813
2020-02-05,2.1364456449282914,0.6984935325852452,1326.2491686322137
2020-02-04,2.1364456449282914,0.32060703294758314,1231.0217707235229
2020-02-03,2.1364456449282914,0.6157418596688873,1305.3957470572914
2020-01-30,2.1364456449282914,0.7617322386444368,1342.1853225591299
2020-01-29,2.1364456449282914,0.38341485879993276,1246.849342838315
2020-01-28,2.1364456449282914,0.4918888821957287,1274.1847967340555
2020-01-27,2.1364456449282914,0.6145166849703406,1305.0870030332578
2020-01-24,2.1364456449282914,0.34750629037640884,1237.800383595587
2020-01-23,2.1364456449282914,0.3700024488863042,1243.4694155400805
2020-01-22,2.1364456449282914,0.2993766704444308,1225.6717193727284
2020-01-21,2.1364456449282914,0.30731972401690233,1227.6733688729912
2020-01-20,2.1364456449282914,0.17208303711077155,1193.5937237726462
2020-01-17,2.1364456449282914,0.25516430639746907,1214.530203632894
2020-01-16,2.1364456449282914,0.3055300660970594,1227.222375077191
2020-01-15,2.1364456449282914,0.3260857576933101,1232.402409359446
2020-01-14,2.1364456449282914,0.571905666134505,1294.3490262866271
2020-01-13,2.1364456449282914,0.27853393181168984,1220.4193492372776
2020-01-10,2.1364456449282914,0.24545175341860737,1212.0826402822208
2020-01-09,2.1364456449282914,0.30693133007281875,1227.5754935990822
2020-01-08,2.1364456449282914,0.503058370130982,1276.9995076937394
2020-01-07,2.1364456449282914,0.3477503757059424,1237.8618930986293
2020-01-06,2.1364456449282914,0.43090819052608215,1258.8176624333046
