Date,AAPL,MSFT,AMZN,GOOG,GOOGL,FB,TSLA,BABA,TSM,BRK-A,BRK-B,V,JNJ,WMT,JPM,PG,MA,UNH,DIS,NVDA,HD,BAC,PYPL,VZ,CMCSA,ADBE,NKE,NFLX,KO,TM,T,INTC,ASML,NVS,MRK,PFE,CRM,PEP,ABT,TMO,XOM,CSCO,ABBV,ORCL,CVX,ACN,AVGO,QCOM,DHR
2020-01-02,75.1500015258789,160.72999572753906,1898.010009765625,1368.1400146484375,1368.6800537109375,209.7899932861328,86.13999938964844,219.97999572753906,60.119998931884766,342261,228.38999938964844,191.13999938964844,146.02000427246094,119.88999938964844,141.10000610351562,124.7300033569336,303.5299987792969,295.70001220703125,148.1999969482422,239.91000366210938,219.75999450683594,35.65999984741211,111.20999908447266,61.45000076293945,45.400001525878906,334.4800109863281,102.20999908447266,329.9800109863281,55.43000030517578,142.35000610351562,39.220001220703125,60.970001220703125,303.32000732421875,95.47000122070312,92.13999938964844,37.33396530151367,167.07000732421875,137.22999572753906,86.95999908447266,326.94000244140625,71.0199966430664,48.41999816894531,89.56999969482422,53.959999084472656,121.62999725341797,211.9199981689453,322.5,89.80999755859375,155.24000549316406
2020-01-03,75.1449966430664,159.9499969482422,1886.199951171875,1372.5,1373.75,210.39999389648438,90.80000305175781,218.2030029296875,58.97999954223633,341040,227.42999267578125,190.9600067138672,145.3699951171875,118.79000091552734,139.22999572753906,123.52999877929688,302.4200134277344,291.8800048828125,147.89999389648438,237.8300018310547,219.67999267578125,35.150001525878906,110.41999816894531,60.790000915527344,45.220001220703125,332.9800109863281,102.0,329.8599853515625,54.9900016784668,141.4199981689453,39.20000076293945,60.70000076293945,300.75,95.27999877929688,92.06999969482422,37.2296028137207,166.77000427246094,136.7899932861328,86.66999816894531,325.2900085449219,71.37000274658203,48.13999938964844,89.38999938964844,54.04999923706055,122.72000122070312,210.6300048828125,320.0,87.63999938964844,155.30999755859375
2020-01-06,74.98999786376953,159.10000610351562,1903.68994140625,1396.5,1398.3199462890625,212.77999877929688,90.31199645996094,217.16000366210938,57.689998626708984,340340,227.1300048828125,189.2100067138672,144.1999969482422,118.08999633789062,138.27000427246094,123.19000244140625,301.3299865722656,291.6600036621094,146.02999877929688,237.27000427246094,220.0,34.900001525878906,110.22000122070312,60.59000015258789,44.869998931884766,333.9100036621094,101.83999633789062,336.3599853515625,54.90999984741211,140.88999938964844,39.150001525878906,60.20000076293945,295.7200012207031,95.43000030517578,91.73999786376953,37.001895904541016,173.6699981689453,136.32000732421875,86.36000061035156,325.3299865722656,71.36000061035156,47.81999969482422,89.62000274658203,54.20000076293945,121.66999816894531,208.7899932861328,313.9200134277344,86.55000305175781,154.75999450683594
2020-01-07,75.2249984741211,159.6699981689453,1913.8900146484375,1402.989990234375,1403.5,214.5800018310547,94.32599639892578,218.94000244140625,58.599998474121094,340000,227.25999450683594,190.10000610351562,145.4499969482422,117.5199966430664,137.86000061035156,123.20999908447266,303.3800048828125,291.489990234375,146.8699951171875,241.77000427246094,220.55999755859375,34.91999816894531,111.55999755859375,60.18000030517578,45.0099983215332,334.7900085449219,102.73999786376953,336.70001220703125,54.599998474121094,142.42999267578125,39.29999923706055,59.79999923706055,301.2200012207031,95.08999633789062,91.12000274658203,37.12523651123047,176.8699951171875,136.07000732421875,86.30000305175781,329.239990234375,70.5199966430664,47.720001220703125,89.54000091552734,54.33000183105469,119.7300033569336,206.25999450683594,316.5799865722656,89.48999786376953,156.6699981689453
2020-01-08,76.11000061035156,160.8000030517578,1911.0,1411.5799560546875,1411.8499755859375,216.24000549316406,99.697998046875,220.64999389648438,58.97999954223633,341580,227.83999633789062,192.5,145.97999572753906,116.7300033569336,137.5800018310547,123.43000030517578,306.95001220703125,297.3800048828125,146.1300048828125,242.0399932861328,222.97000122070312,35.189998626708984,112.63999938964844,60.099998474121094,45.56999969482422,339.2300109863281,102.13999938964844,342.70001220703125,54.63999938964844,141.5800018310547,39.54999923706055,59.31999969482422,303.19000244140625,94.87999725341797,89.5,37.21062469482422,178.85000610351562,135.36000061035156,86.66000366210938,330.5899963378906,70.29000091552734,47.790000915527344,90.05999755859375,54.599998474121094,119.08999633789062,205.4499969482422,313.489990234375,89.47000122070312,157.74000549316406
2020-01-09,77.60749816894531,162.22000122070312,1917.8199462890625,1427.3299560546875,1428.6800537109375,218.3800048828125,99.76000213623047,223.0800018310547,59.709999084472656,343263,228.85000610351562,193.9199981689453,146.02999877929688,117.37000274658203,138.22999572753906,123.87999725341797,310.94000244140625,297.20001220703125,146.6300048828125,245.92999267578125,225.5500030517578,35.33000183105469,113.55999755859375,59.400001525878906,45.61000061035156,341.80999755859375,102.41000366210938,343.4200134277344,55.400001525878906,141.16000366210938,39.0,59.5099983215332,303.9100036621094,95.13999938964844,90.05000305175781,37.25806427001953,179.89999389648438,135.3800048828125,86.68000030517578,330.8599853515625,69.9000015258789,47.880001068115234,90.2300033569336,54.79999923706055,117.91999816894531,207.27999877929688,312.989990234375,90.72000122070312,158.83999633789062
2020-01-10,78.1675033569336,163.22000122070312,1906.93994140625,1434.928955078125,1434.93994140625,219.8800048828125,96.98799896240234,225.9600067138672,59.70000076293945,342850,228.52999877929688,194.57000732421875,146.17999267578125,117.33999633789062,137.25,124.31999969482422,311.95001220703125,296.07000732421875,145.5,248.5500030517578,225.49000549316406,35.06999969482422,113.70999908447266,59.29999923706055,45.630001068115234,343.3599853515625,101.93000030517578,338.5,55.93000030517578,140.16000366210938,38.95000076293945,60.08000183105469,300.510009765625,94.4800033569336,90.11000061035156,37.5996208190918,180.67999267578125,135.4199981689453,86.98999786376953,331.9800109863281,69.95999908447266,47.560001373291016,90.29000091552734,54.650001525878906,117.69000244140625,208.30999755859375,305.54998779296875,92.38999938964844,158.5800018310547
2020-01-13,79.26750183105469,163.30999755859375,1898.0,1440.52001953125,1441.47998046875,221.97000122070312,105.1259994506836,231.13999938964844,60.15999984741211,342855,228.47000122070312,195.60000610351562,145.7899932861328,116.55000305175781,137.1999969482422,124.9000015258789,315.6400146484375,294.45001220703125,144.75,252.99000549316406,224.50999450683594,35.06999969482422,115.87999725341797,59.369998931884766,45.869998931884766,345.7300109863281,102.33999633789062,340.8500061035156,56.22999954223633,140.64999389648438,38.54999923706055,59.779998779296875,301.6199951171875,93.9800033569336,89.62999725341797,37.73244857788086,184.4499969482422,136.58999633789062,85.7300033569336,332.0899963378906,69.87000274658203,47.97999954223633,89.5,54.790000915527344,116.91000366210938,209.83999633789062,303.79998779296875,92.7300033569336,159.75
2020-01-14,79.39250183105469,163.60000610351562,1887.1099853515625,1441.800048828125,1442.6300048828125,222.3800048828125,109.48200225830078,230.1750030517578,60.63999938964844,342500,228.38999938964844,196.9499969482422,146.61000061035156,116.20999908447266,140.75999450683594,125.19999694824219,316.4200134277344,288.239990234375,146.72000122070312,251.27999877929688,224.9499969482422,35.66999816894531,115.58999633789062,59.130001068115234,46.220001220703125,347.2699890136719,103.88999938964844,345.3800048828125,56.290000915527344,140.7100067138672,38.189998626708984,59.7400016784668,305.8999938964844,94.4800033569336,89.93000030517578,38.02656555175781,183.85000610351562,136.94000244140625,86.0,335.0899963378906,69.58000183105469,47.9900016784668,88.44000244140625,55.18000030517578,116.87999725341797,211.0,309.1499938964844,91.61000061035156,161.99000549316406
2020-01-15,78.875,163.94000244140625,1878.8599853515625,1441.39501953125,1440.780029296875,221.67999267578125,107.56800079345703,227.82000732421875,59.70000076293945,342950,228.63999938964844,200.14999389648438,147.39999389648438,115.87000274658203,138.60000610351562,126.12000274658203,315.7300109863281,299.6400146484375,145.7100067138672,248.69000244140625,224.97999572753906,34.790000915527344,115.94999694824219,59.41999816894531,46.54999923706055,347.5,103.69999694824219,343.1700134277344,56.97999954223633,139.82000732421875,38.029998779296875,59.650001525878906,302.95001220703125,95.11000061035156,91.61000061035156,38.776092529296875,183.08999633789062,139.25,87.8499984741211,336.8900146484375,69.58999633789062,48.400001525878906,89.87999725341797,55.18000030517578,116.41000366210938,208.44000244140625,307.8800048828125,91.18000030517578,162.3699951171875
