Date,TM,MITSUB,HMC,1JP.F,NPEXY,ITOCY,NSANY,SFTBY,HTHIY,JXHLY,SNE,AONNY,PCRFY,MARUY,DCNSF,MITSY,SVNDY,TYHOF,MUFG,TOELY,NISTF,SMFG,MSADY,TKOMY,DNZOY,SOMMY,KDDIY,MIELY,DWAHY,MHVYF,ASEKY,CAJ,FJTSY,MFG,MTLHY,IDKOY,JFEEF,SZKMY,TOSBF,BRDCY,NHOLF,SSUMY,MZDAY,KAEPY,MAHLY,SMTOF,FUJHY,CHUEF,EJPRY,NEC1.F
2020-01-02,142.35000610351562,,28.649999618530273,8.350000381469727,12.3100004196167,46.70000076293945,11.680000305175781,22.0,85.63999938964844,9.199999809265137,69.05999755859375,20.739999771118164,9.680000305175781,75.52999877929688,16.549999237060547,365.8500061035156,18.56999969482422,32.849998474121094,5.46999979019165,56.29999923706055,15.3100004196167,7.480000019073486,16.639999389648438,56.68000030517578,23.329999923706055,23.020000457763672,15.039999961853027,27.700000762939453,31.8700008392334,38.45000076293945,37.689998626708984,27.579999923706055,19.020000457763672,3.119999885559082,37.599998474121094,14.0,13.039999961853027,171.50999450683594,33.970001220703125,18.709999084472656,40.75,14.890000343322754,4.309999942779541,5.860000133514404,22.510000228881836,15.155599594116211,12.5,14.699999809265137,15.479999542236328,37.0
2020-01-03,141.4199981689453,,28.3799991607666,8.449999809265137,12.3100004196167,46.540000915527344,11.6899995803833,21.799999237060547,85.44000244140625,9.109999656677246,68.6500015258789,20.739999771118164,9.5,75.52999877929688,16.549999237060547,356.25,18.399999618530273,32.849998474121094,5.449999809265137,55.09000015258789,15.3100004196167,7.420000076293945,16.479999542236328,56.5,22.690000534057617,22.65999984741211,14.960000038146973,27.350000381469727,31.040000915527344,38.45000076293945,37.689998626708984,27.8700008392334,18.899999618530273,3.0999999046325684,37.7400016784668,14.0,13.039999961853027,168.86000061035156,33.970001220703125,18.549999237060547,40.75,14.819999694824219,4.25,5.860000133514404,22.510000228881836,15.155599594116211,12.4399995803833,14.699999809265137,15.100000381469727,36.400001525878906
2020-01-06,140.88999938964844,2884.5,28.059999465942383,8.350000381469727,12.3100004196167,46.59000015258789,11.770000457763672,21.3799991607666,85.62000274658203,9.5,69.19999694824219,20.739999771118164,9.510000228881836,75.52999877929688,16.395000457763672,362.32000732421875,18.020000457763672,32.849998474121094,5.429999828338623,54.29999923706055,15.3100004196167,7.380000114440918,16.520000457763672,56.47999954223633,22.479999542236328,22.709999084472656,14.979999542236328,27.420000076293945,31.489999771118164,38.45000076293945,37.689998626708984,27.8799991607666,19.040000915527344,3.0999999046325684,37.7400016784668,14.0,13.039999961853027,166.9980010986328,34.220001220703125,18.6299991607666,40.75,14.920000076293945,4.239999771118164,5.860000133514404,21.950000762939453,15.069999694824219,12.350000381469727,14.699999809265137,14.920000076293945,37.599998474121094
2020-01-07,142.42999267578125,2920.0,28.389999389648438,8.5,12.3100004196167,46.75,11.699999809265137,21.360000610351562,85.7699966430664,9.470000267028809,70.58000183105469,20.739999771118164,9.609999656677246,75.52999877929688,16.395000457763672,366.0,18.229999542236328,32.849998474121094,5.440000057220459,54.599998474121094,15.3100004196167,7.369999885559082,16.68000030517578,56.45000076293945,22.799999237060547,22.6299991607666,15.0,27.549999237060547,31.700000762939453,38.45000076293945,37.529998779296875,28.049999237060547,19.56999969482422,3.109999895095825,37.7400016784668,14.0,12.510000228881836,169.08999633789062,34.220001220703125,18.739999771118164,40.75,14.920000076293945,4.260000228881836,5.860000133514404,21.950000762939453,15.069999694824219,12.300000190734863,14.699999809265137,14.979999542236328,38.79999923706055
2020-01-08,141.5800018310547,2884.0,28.219999313354492,8.600000381469727,12.3100004196167,46.869998931884766,11.760000228881836,21.469999313354492,85.58999633789062,9.619999885559082,71.12000274658203,20.979999542236328,9.649999618530273,75.31999969482422,16.395000457763672,364.3399963378906,18.270000457763672,32.849998474121094,5.380000114440918,54.849998474121094,15.3100004196167,7.449999809265137,17.0,56.72999954223633,22.600000381469727,22.56999969482422,15.0,27.799999237060547,31.81999969482422,38.45000076293945,37.529998779296875,28.18000030517578,19.889999389648438,3.119999885559082,37.7400016784668,14.0,12.510000228881836,166.6300048828125,34.220001220703125,18.790000915527344,40.75,14.890000343322754,4.289999961853027,5.860000133514404,21.950000762939453,15.069999694824219,12.369999885559082,14.699999809265137,15.220000267028809,39.79999923706055
2020-01-09,141.16000366210938,2909.0,28.18000030517578,8.399999618530273,12.3100004196167,48.0,12.0,22.0,85.0,9.619999885559082,71.66000366210938,20.979999542236328,9.630000114440918,75.31999969482422,16.395000457763672,366.5,18.799999237060547,32.849998474121094,5.360000133514404,56.79999923706055,15.3100004196167,7.440000057220459,16.799999237060547,56.34000015258789,22.540000915527344,22.260000228881836,15.0600004196167,27.959999084472656,31.350000381469727,39.2400016784668,37.529998779296875,28.139999389648438,20.239999771118164,3.0999999046325684,37.52000045776367,13.600000381469727,12.510000228881836,168.49000549316406,34.220001220703125,18.469999313354492,40.75,14.729999542236328,4.320000171661377,5.860000133514404,21.950000762939453,15.069999694824219,12.390000343322754,14.699999809265137,14.949999809265137,41.20000076293945
2020-01-10,140.16000366210938,2915.5,27.989999771118164,8.350000381469727,12.3100004196167,47.459999084472656,11.829999923706055,22.559999465942383,83.37999725341797,9.619999885559082,71.45999908447266,20.979999542236328,9.600000381469727,75.08000183105469,16.395000457763672,360.8800048828125,19.040000915527344,32.849998474121094,5.320000171661377,56.790000915527344,15.3100004196167,7.400000095367432,16.690000534057617,55.560001373291016,22.280000686645508,22.290000915527344,15.0,27.790000915527344,31.860000610351562,39.2400016784668,37.529998779296875,28.020000457763672,20.3700008392334,3.0799999237060547,37.52000045776367,13.600000381469727,12.510000228881836,170.5,34.59000015258789,18.360000610351562,40.75,14.680000305175781,4.429999828338623,5.860000133514404,21.950000762939453,15.069999694824219,12.5600004196167,14.699999809265137,15.029999732971191,41.20000076293945
2020-01-13,140.64999389648438,,28.049999237060547,8.300000190734863,12.3100004196167,47.08000183105469,11.600000381469727,22.59000015258789,83.36000061035156,9.619999885559082,71.69999694824219,20.329999923706055,9.65999984741211,75.08000183105469,16.395000457763672,361.0,19.040000915527344,32.849998474121094,5.329999923706055,56.959999084472656,14.949999809265137,7.389999866485596,16.959999084472656,55.97999954223633,22.170000076293945,22.100000381469727,14.989999771118164,27.829999923706055,31.5,39.2400016784668,36.09000015258789,28.09000015258789,20.59000015258789,3.059999942779541,37.52000045776367,13.600000381469727,12.510000228881836,169.86000061035156,34.72999954223633,18.299999237060547,40.75,14.710000038146973,4.340000152587891,5.860000133514404,21.940000534057617,15.069999694824219,12.289999961853027,14.699999809265137,15.039999961853027,41.20000076293945
2020-01-14,140.7100067138672,2907.0,28.020000457763672,8.399999618530273,12.3100004196167,48.209999084472656,11.300000190734863,22.940000534057617,83.41000366210938,9.619999885559082,72.94999694824219,21.049999237060547,9.739999771118164,75.44999694824219,16.395000457763672,368.8500061035156,19.530000686645508,32.849998474121094,5.289999961853027,57.79999923706055,14.949999809265137,7.309999942779541,16.969999313354492,56.0,22.200000762939453,22.040000915527344,14.979999542236328,27.979999542236328,31.459999084472656,39.2400016784668,36.09000015258789,28.0,20.969999313354492,3.0399999618530273,37.130001068115234,13.600000381469727,12.510000228881836,173.25,34.650001525878906,18.56999969482422,40.75,14.75,4.360000133514404,5.860000133514404,21.889999389648438,15.069999694824219,12.460000038146973,14.699999809265137,15.399999618530273,41.20000076293945
2020-01-15,139.82000732421875,2895.0,27.719999313354492,8.350000381469727,12.3100004196167,46.65999984741211,11.40999984741211,22.75,83.0,9.619999885559082,72.12000274658203,21.049999237060547,9.9399995803833,75.44999694824219,16.395000457763672,361.0799865722656,19.3799991607666,32.849998474121094,5.289999961853027,57.7400016784668,14.949999809265137,7.260000228881836,16.6200008392334,55.70000076293945,22.309999465942383,21.940000534057617,14.880000114440918,27.93000030517578,31.3700008392334,38.939998626708984,36.09000015258789,28.049999237060547,20.290000915527344,3.0299999713897705,37.130001068115234,13.600000381469727,12.510000228881836,172.75,36.0,18.290000915527344,40.75,14.699999809265137,4.320000171661377,5.860000133514404,21.889999389648438,14.725000381469727,12.170000076293945,14.699999809265137,15.079999923706055,40.599998474121094
