Date,BRK-A,AMZN,GOOG,GOOGL,NFLX
2020-02-11,0.12310458601308612,0.7915112359197047,0.007290170721881444,0.09279919811912718,0.7060649110609214
2020-02-12,0.06455777921239508,0.42774553482494304,0.6283167454260548,0.5675235392321615,1.6912433522247239
2020-02-13,-0.7331378299120235,-0.46897605613425924,-0.23776965263906386,-0.3450471950064856,0.3657756625191693
2020-02-14,0.5093057607090103,-0.697716568088461,0.40140730708460887,0.3528479617696553,-0.26219192868456354
2020-02-18,-0.14078959744168548,0.97428899866292,-0.07035695095369991,0.0467470153766816,1.9400644062104715
2020-02-19,1.2524098956570369,0.6749664538376718,0.46193563457450904,0.3573720528836405,-0.41002536048681226
2020-02-20,-0.5459302325581395,-0.7888542764320968,-0.5593746811694649,-0.5167656854712336,-0.049199212875826445
2020-02-21,0.3878733317354628,-2.6533892695148644,-2.1763355749542583,-2.2102999698564005,-1.5362675325858013
2020-02-24,-2.9870519349306592,-4.135552171653819,-4.277125610748165,-4.287272812253343,-2.991552845023201
2020-02-25,-1.5576697980131458,-1.8190529051335276,-2.3311936244087392,-2.362207499931436,-2.3352361226139466
2020-02-26,-1.1277439024390243,0.34723154697764685,0.3406750481045582,0.2993554572428532,5.318113274803382
2020-02-27,-3.6022090588681506,-4.813618912879304,-5.389833689522876,-5.431258576052633,-1.985549776710848
2020-02-28,-1.126930864726712,-0.029191148642546804,1.611421889639855,1.847982792536625,-0.7209902174784916
2020-03-02,4.983564976576856,3.726606565195753,3.7167860743975165,3.5146497135756953,3.257184796204235
2020-03-03,-3.2622496147919877,-2.3009781243647214,-3.4352910285248437,-3.5056824880887842,-3.222673972625574
2020-03-04,3.8899188949839765,3.5013261547854566,3.364420816464818,3.2802085521492614,4.0730048482044845
2020-03-05,-3.411268685320046,-2.6216793909353386,-4.86685944077197,-4.837866748800834,-2.8687588317808697
2020-03-06,-1.3034920634920635,-1.1922923825126475,-1.564016578107451,-1.446653335207586,-1.0220498876200292
2020-03-09,-6.719010337928682,-5.285387976123124,-6.380879183383749,-6.170215612270604,-6.092639215100167
2020-03-10,4.674402165479905,5.065503450470513,5.333340429899251,4.884067394449179,5.091060390086688
2020-03-11,-3.765635242998936,-3.75088343246898,-5.07501462252436,-5.040113656716853,-3.902450021840773
2020-03-12,-6.890767808852223,-7.9220808387498804,-8.268814406146472,-8.204638994372104,-9.907982423787384
2020-03-13,6.25,6.464831749508493,9.401650633289453,9.241146704227999,6.677236413312847
2020-03-16,-7.26643598615917,-5.36974653142507,-11.100819573363866,-11.634151980939551,-11.138861972882095
2020-03-17,4.570149253731343,7.026607446986334,3.2711530817145804,4.199446280871388,6.9970565916039495
2020-03-18,-8.54528845879364,1.225774106041091,-2.053938113689992,-2.4032803051113487,-1.3385453570905004
2020-03-19,2.1030042918454934,2.7830630443135123,1.6858123095572992,1.876859542223138,5.249309758301981
2020-03-20,-1.6599793648973977,-1.852279824116151,-3.8528177665388186,-3.9094408673254,0.24093840794804466
2020-03-23,-6.740341796647316,3.073522487251184,-1.4641107093276389,-1.3180888186373627,8.244450184313049
2020-03-24,11.2875,1.9586626441663308,7.366883664895929,7.198353574163588,-0.8188252642218212
2020-03-25,1.373694260361676,-2.796763592001876,-2.818078363621182,-2.5123684217917357,-4.1783254141250294
2020-03-26,1.9707562814163149,3.6933157466394966,5.375106376523845,5.564536691402721,6.0165234687376445
2020-03-27,-2.886325359024973,-2.832538899460128,-4.393375430385195,-4.528259225890847,-1.6171231370312356
2020-03-30,2.1985931987200047,3.3603482135853504,3.2510724330844836,3.24699156152937,3.8754470562055996
2020-03-31,-0.7375347144926848,-0.7245592210870279,1.394300156395876,1.3643684325086907,1.2238539598606966
2020-04-01,-3.952205882352941,-2.1551822909264438,-4.918263567974752,-5.150822161107376,-3.0412818715670773
2020-04-02,3.913875598086124,0.5834253377201946,1.376600529145761,1.3546914110944992,1.6479895136474552
2020-04-03,-1.2969886729901463,-0.6378882191073191,-2.0484602296186174,-2.178104212678579,-2.24815637389675
2020-04-06,3.4729841689245173,4.772919276371369,8.1101794974401,8.281320973550724,5.030954554994739
2020-04-07,-0.20197648416648636,0.7013456217413241,-0.03454606582635084,-0.05323598438906343,-2.021263514184819
2020-04-08,3.722081676906397,1.5609477428491494,2.0033560050576704,2.0666976893598905,-0.31159440902358915
2020-04-09,1.2198648775779708,-0.011746952245472344,0.09666538707407066,-0.03562996776615576,-0.10778020633409151
2020-04-13,-2.6506024096385543,6.1735155778942525,0.5043631737295045,0.31826483847336073,7.013379346781252
2020-04-14,2.4504950495049505,5.276938912335097,4.243726747629798,4.52903931238597,4.24228335361968
2020-04-15,-2.063990611949056,1.0668615240943071,-0.5326071610070543,-0.6267581201077034,3.191878272679185
2020-04-16,-0.5173568281938326,4.355457114634103,0.07920980484336242,0.010340004594263074,2.910372215051992
2020-04-17,0.7503135162709631,-1.378211113483387,1.565532205396805,1.7153992960010065,-3.6910584687093206
2020-04-20,-0.5625879043600562,0.7835834703947369,-1.2967087199249951,-1.39561967051896,3.4353128127581027
2020-04-21,-2.492927864214993,-2.7360341615917294,-3.968863352778398,-3.8845489661022707,-0.8365914063882043
2020-04-22,1.4179510426110609,1.5192460554657203,3.8533630756412647,3.815502796320046,-2.860561401618108
2020-04-23,-0.32539512264893083,1.521477183575211,1.037048318280175,1.013978704798138,1.2529065091974556
2020-04-24,0.25470852017937223,0.4488536852369017,0.23505260181882665,0.42716013223315097,-0.40075507938503685
2020-04-27,0.6455306662849782,-1.4197862070299803,-0.26811746596504543,-0.449631078188016,-0.8494283240816219
2020-04-28,-0.2360771374936003,-2.6060573179713806,-3.3083017819827747,-3.011348218715316,-4.16489109762757
2020-04-29,1.478617248752673,2.533615122775063,8.738960393222989,8.891041703206684,1.9958963782224053
2020-04-30,-1.0707675882970618,4.268959996378087,0.5352337578998825,0.33675790728975774,1.9325526650293419
2020-05-01,-2.742279020234292,-7.597411517279709,-2.0798457815342792,-2.181629609271652,-1.0908698400053207
2020-05-04,-2.516652979286431,1.3101236487597745,0.4687275990052907,0.42359323114474046,3.101597809512898
2020-05-05,-1.0483750187209824,0.07815485392347593,1.8322230651791778,1.9744496662744064,-0.8104639192268871
2020-05-06,-1.9600423792946873,1.4436086043926564,-0.2819856684314374,-0.26611657116548365,2.255820206994668
2020-05-07,0.6368197607101506,0.6953759936520074,1.8748614896582267,1.7726655889806375,0.522725777788522
2020-05-08,1.7372962607861937,0.5068402082920221,1.151857539817638,1.0998434360552805,-0.2245002609370604
2020-05-11,-1.3868365500603135,1.2350717660199677,1.072481737635124,1.3905543779192353,1.141086295487505
2020-05-12,-0.612000718651687,-2.1606495985107927,-1.9611489916146363,-2.02408914292652,-1.97493460147686
2020-05-13,-1.648076923076923,0.4654307868383346,-1.9196966263362172,-1.9524787015194653,1.4936736557021772
2020-05-14,0.20139608548579474,0.8839055572739458,0.5039574492222566,0.6326366375359999,0.8396703597344823
2020-05-15,-1.065058736291613,0.8761509004336347,1.2579868052481962,1.1939384621170077,2.7695417799063757
2020-05-18,3.7076776817448454,0.683879037438887,0.7828487287775491,0.88269956156182,-0.3544806932090904
2020-05-19,-1.597565614302016,0.9508489719369999,-0.7554486825536665,-0.7782402921551599,-0.34026648836312484
2020-05-20,2.0873598763045997,1.9846187214775723,2.4197560006857697,2.5291042744592476,-0.7471610175024777
2020-05-21,-0.8307459295721317,-2.0496870370330553,-0.27865687248619164,-0.17102629376587805,-2.5509891404816782
2020-05-22,0.45359785571922756,-0.4029895886456858,0.5431989486707754,0.4613463823973698,-1.5885370030443997
2020-05-26,2.7503477844420625,-0.616352717939059,0.46794397273847926,0.575274188318447,-3.389084613417255
2020-05-27,3.0203824954685015,-0.47361178329826426,0.05786412878864888,-0.07668417259804586,1.234425288806721
2020-05-28,-0.5242463958060288,-0.3854063174791504,-0.07828706894436435,-0.14363639707797224,-1.5361194555749589
2020-05-29,0.5793491797065352,1.7187962955619505,0.8604366142184133,1.0773937698900915,1.5213836367498699
2020-06-01,-1.0910134941142693,1.1738565614295478,0.20294363957154937,0.0941720776511326,1.4747581253149604
2020-06-02,1.0740203193033382,0.055437104426471484,0.5168264650343507,0.5185182979559665,0.32634863050294605
2020-06-03,2.703187823090178,0.24227334654489174,-0.19732673796383232,-0.21216371441890605,-1.2496773696848487
2020-06-04,0.6249781537278479,-0.7181974414487043,-1.6847875276465827,-1.7335383826211568,-1.8105587189458854
2020-06-05,4.530391346334211,0.9103430648924287,1.8559928578955116,1.8185653549567729,1.2719377554225915
2020-06-08,0.43699322078957864,1.6536471443314538,0.5714702284786144,0.556938057976489,-0.026219224866618332
2020-06-09,-2.7395900540969778,3.0427187564987355,0.660167489843788,0.2789920777883359,3.4708808070626262
2020-06-10,-2.2979707778401455,1.7913244782774027,0.665444812301055,0.8690978113544192,0.09907227403596396
2020-06-11,-6.779596100278551,-3.3802335033666226,-4.230310795675937,-4.287562562391542,-2.053031946736685
2020-06-12,1.4141165133399818,-0.5058695837251288,0.6653242618838866,0.7860774191694534,-1.7600315530934447
2020-06-15,0.1624219656372576,1.0868249324997252,0.4719796219515788,0.5534599302043147,1.7772125590485461
2020-06-16,0.5603847681242554,1.655475574976202,1.6107332119895,1.8110266935264776,2.498238515349589
2020-06-17,0.5557993271902881,0.9830709924976752,0.5822352628811714,0.41964703604765174,2.668925320555971
2020-06-18,-0.7272727272727273,0.4922415200471386,-1.0447126516551946,-1.268126416480828,0.4689921511134381
2020-06-19,-0.5128205128205128,0.7923959280642594,-0.2952721767817832,-0.661031189930195,0.8558041534894385
2020-06-22,0.14727540500736377,1.4508378829262922,1.4067006859271953,1.826427677427763,3.156133140635576
2020-06-23,0.25735294117647056,1.864156151685613,0.864411785898628,0.9181990249420914,-0.38030910751212693
2020-06-24,-2.2955628896222957,-1.0855846534975686,-2.2152308929468867,-2.1366432406308924,-1.8037154132812792
2020-06-25,0.5254466296351898,0.7380111359700117,0.6536439690119036,0.5863073009245036,1.7604013216440715
2020-06-26,-1.657706093189964,-2.2402674522900425,-5.649638467483246,-5.451386985937306,-4.8314072650712765
2020-06-29,0.690584662110858,-0.4638260974890652,2.5788620971731375,2.5415770465460805,0.8660343686849725
2020-06-30,0.7846345850033369,2.9264577774911658,1.3362305311161737,1.4944497968086823,1.7440341831818962
2020-07-01,-0.10475121586232697,4.3453316940597215,1.7282032501250182,1.688935534515669,6.724684759339084
2020-07-02,0.19886150850123588,0.40296306850346725,1.8539061072844236,1.9368969286364426,-1.8017460950647288
2020-07-06,2.429069597945812,5.768950884596909,2.1164744339069284,2.021862919810023,3.5479843130348687
2020-07-07,-0.8794015690567415,-1.8619292239448582,-0.7033427695638554,-0.6488167445969042,-0.13162833877360877
2020-07-08,0.04785745840082462,2.6995582533642044,0.7285275789980681,0.9181654878875583,1.9506843713503335
2020-07-09,-1.1001950178459727,3.294909037690051,1.002004694811163,1.0016000823544342,0.9904950472212756
2020-07-10,1.904903638663591,0.5457787373048221,2.035089590185191,1.3399954649448356,8.068766723483437
2020-07-13,0.7721796276013143,-3.0,-1.9717996942818543,-1.7400815541773713,-4.233408287425065
2020-07-14,3.175552053330435,-0.6443298969072164,0.6113773501225315,0.5706807161789925,-0.11798194427925786
2020-07-15,0.2598497085469485,-2.436118119730869,-0.4564009527165177,-0.26169275982561846,-0.3086410421652829
2020-07-16,0.2630288596245447,-0.29812569151820967,0.28804638549246886,-0.1292100186693026,0.7892834930501155
2020-07-17,-0.045760835012977216,-1.2643732416202038,-0.16139335783102768,0.1273949505347405,-6.522691643487759
2020-07-20,-0.19221360173341723,7.929523915184918,3.3103441165663314,3.097866696818414,1.9107920270867884
2020-07-21,0.9142476977485205,-1.8314975794350148,-0.4662345051736351,-0.5064406875447517,-2.4501895799974376
2020-07-22,-0.08327521417344146,-1.222963030038813,0.6461638072601606,0.5739325536279851,-0.05713094793099812
2020-07-23,0.512222141192731,-3.6568760543145196,-3.366928501440182,-3.0737755271349316,-2.498881337824026
2020-07-24,0.7549164582152876,0.748685369931224,-0.25137617826543185,-0.5630485618922038,0.6009518228275554
2020-07-27,-1.2049886667969727,1.5387648743417073,1.2124029257731725,1.4069720611211942,3.1636968057570334
2020-07-28,0.9833152266345491,-1.796272057049066,-1.9513780096970197,-1.6855971434799222,-1.4405294499712125
2020-07-29,1.222245136454252,1.106543290484315,1.445009411522535,1.3207850915509063,-0.8249572575248496
2020-07-30,-1.06419102466587,0.6049010010913988,0.6195668598057744,0.9753782552336853,0.27245227392424476
2020-07-31,0.7787563237484642,3.696084156633735,-3.1662797858506675,-3.2774978779712667,0.6340092974963784
2020-08-03,1.7603727126904174,-1.6681004146644534,-0.573852969047467,-0.34879811664112237,1.992306933622645
2020-08-04,0.5120481927710844,0.8657178266855615,-0.6429503057201383,-0.6379967678650375,2.210103814360681
2020-08-05,1.6215496287417173,2.109064508882875,0.5897741811247265,0.3929896694697626,-1.477519245043858
2020-08-06,0.7388597640891219,0.6230821714798737,1.7976255927755012,1.748371360035587,1.38814232420073
2020-08-07,2.237400595209055,-1.7841872577519382,-0.3739740979177902,-0.43722092216846264,-2.8188056817080303
2020-08-10,1.4303257045053985,-0.609322582325953,0.10772807861429787,-0.10344900346217695,-2.294181846960823
2020-08-11,0.17250572405357087,-2.1437916789034515,-1.0547443054863266,-1.0876329692775595,-3.403122189760266
2020-08-12,0.19412611935625274,2.6478029268948324,1.7766462509713006,1.8033927126200389,1.8289697982309177
2020-08-13,-0.589375,-0.03857932057315421,0.7851983972751766,0.6243222207914113,1.2324616351226791
2020-08-14,-0.5856391105075539,-0.4112596541520094,-0.7059811681545238,-0.7925374567473978,0.28047413233684715
2020-08-17,-1.9070295429895874,1.0924292845903107,0.6798299518335039,0.7716172955401577,-0.06836549624448154
2020-08-18,1.031203661917349,4.087470870111132,2.675924296751536,2.607769173558603,1.973668268520519
2020-08-19,-0.835622601054818,-1.5701182469669905,-0.7102493559901977,-0.7179706471975175,-1.4922634864405335
2020-08-20,-0.4826254826254826,1.1314327013118606,2.2112637593645244,2.048414483170393,2.759374063705295
2020-08-21,0.5903653410927902,-0.3836435108826962,-0.08408130581239134,-0.0431437723037272,-1.1227146829515346
2020-08-24,2.4665248163123623,0.6922961603179614,0.4922683217267339,0.6080388971345857,-0.7109341710216716
2020-08-25,0.36700125470514433,1.1800605225108132,1.2605477991910248,1.3058670064700384,0.3621016391874649
2020-08-26,0.728505797418508,2.8495560333409617,2.745895150175285,2.3837861493199264,11.608717086590785
2020-08-27,1.041883208553495,-1.215918662022733,-1.0923666937863434,-0.9494374109835141,-3.8828938374259763
2020-08-28,0.544127446193718,0.05294261259191176,0.6167713005355147,0.6699355272788002,-0.45224025585428107
2020-08-31,0.039397613543006006,1.4451146864528366,-0.6221064245605396,-0.6038698870777235,1.0822849742538558
2020-09-01,-0.03663450970814507,1.3955582445215227,1.6234384434149536,1.5679322441720833,5.096682218975322
2020-09-02,1.6491570974835086,0.9239418168462552,4.068745894751574,3.764776340007294,-0.6665997698090094
2020-09-03,-1.6464367263550055,-4.628409107642481,-5.0015079738975725,-5.11706741818935,-4.900156562388547
2020-09-04,0.012524437927663735,-2.178737613197743,-3.0940851614871816,-2.964084205599453,-1.8449856789407773
2020-09-08,-0.0613926041765297,-4.394437724142489,-3.6862695453359726,-3.6434114870744625,-1.74983024763091
2020-09-09,0.7823960880195598,3.7706682313128956,1.6033742098417003,1.5509323484811035,-1.347084280750398
2020-09-10,-0.7720766618146531,-2.8605430726562973,-1.6018357589126948,-1.3688935651446148,-3.902514828044481
2020-09-11,-0.030255429168678603,-1.8547431341386644,-0.7375914599068006,-0.6742923713676274,0.2829353430775155
2020-09-14,0.7978845360194426,-0.42519463082095427,-0.09468813680300549,-0.4571999304829966,-1.1970186561591434
2020-09-15,-0.2793236788232618,1.7131945397888946,1.4585798326876342,1.7424123213488956,4.142690980596804
2020-09-16,0.3032201554725612,-2.4723249059292787,-1.3325149063835084,-1.5002103659731785,-2.445614855469279
2020-09-17,-1.030924709142786,-2.2536667095498393,-1.6680909139285123,-1.656642615455943,-2.823125192839867
2020-09-18,0.3676459324573148,-1.7887968913378534,-2.3764176155800216,-2.4175591979925515,-0.05104652184641857
2020-09-21,-2.462446695828157,0.18816338768788143,-1.9746680626255095,-1.4437389593574805,3.700318104652905
2020-09-22,0.3339237764995274,5.692340108122283,2.396652082132278,2.075316496050985,0.7838324153847165
2020-09-23,-1.7969376265201917,-4.1268870535066045,-3.428957551856519,-3.4545309350526745,-4.185929009120355
2020-09-24,-0.3366789480370982,0.664362034460103,0.9242500043127986,0.9557305332892535,0.5248510013781253
2020-09-25,0.4385238064886226,2.4948702649999275,1.1671244228477424,1.1385570898730955,2.071535171367869
2020-09-28,1.5563720823972889,2.549817584518016,1.353674781483862,1.3619984425869343,1.609093135997116
2020-09-29,-1.3028766391406639,-0.9190203546536632,0.3284309165658944,0.5045716739405672,0.5767893865378947
2020-09-30,1.3010817022327321,0.12242431506817412,0.01837705207991758,-0.0286519924500626,1.327305594380036
2020-10-01,-0.437811131840213,2.3034693272135547,1.3942562993174745,1.5215644923308342,5.495672470334574
2020-10-02,-0.35153797865662273,-2.9882719641941837,-2.1253697831301968,-2.170848060900114,-4.634985451346126
2020-10-05,0.4787703162403931,2.3743984375,1.8924572314073624,1.8707049275532475,3.496606158477142
2020-10-06,-1.1442006269592475,-3.1020252484694852,-2.192438708549637,-2.1452180941955787,-2.8387647371203695
2020-10-07,1.3385127635960046,3.088103771501585,0.4713024226940062,0.559606001839358,5.691181193831092
2020-10-08,1.1590538565764728,-0.16083827506316872,1.755816581813999,1.6646818549728004,-0.536788849239598
2020-10-09,0.06032016085376228,3.012015233891161,1.9711504534846265,1.8214473539446452,1.438542419027859
2020-10-12,0.3369709710328624,4.754994719255915,3.559222736875076,3.5843633618203135,0.06858874305079297
2020-10-13,-1.7226398816859747,0.02033010214475841,0.16123565353922995,0.15850673485878772,2.6453806638371806
2020-10-14,-0.9057306509410005,-2.3208046333285783,-0.22906046607575817,-0.23164281156744918,-2.2812203858227535
2020-10-15,0.46190837762591747,-0.7450124679229332,-0.5707585979475951,-0.5097714656027234,0.09049593191026566
2020-10-16,0.303583800466083,-1.9750480983333953,0.8902403801699493,0.7862562890379449,-2.057427826665702
2020-10-19,-1.5710948685102855,-2.001399475718798,-2.4411811861123516,-2.4079862968536427,-0.013189270166524741
2020-10-20,0.5980861244019139,0.3055630578442188,1.3892825253897199,1.3810912485488718,-0.9986411074652359
2020-10-21,-0.05358699960364645,-0.9968905369278432,2.402421933663414,2.250692109289088,-6.9220806783449635
2020-10-22,0.6262571143950305,-0.26813815078501313,1.3820221206895653,1.3032896848395565,-0.7811015033207209
2020-10-23,0.6822624377325178,0.8815010974953065,1.5891517302142717,1.638177693422285,0.6285653656848291
2020-10-26,-2.069555087930257,0.08239098736768034,-3.0804417323659354,-2.9816618690128376,-0.008193770996538178
2020-10-27,-0.7018721921115322,2.472374466696041,0.8683114224106503,0.9209150761905994,0.14132444191534185
2020-10-28,-2.8337734269337287,-3.759514287701006,-5.462955762466541,-5.508853434010089,-0.5501815150845208
2020-10-29,0.41757804732551207,1.5249236438195204,3.3376848043781826,3.0500367067389305,3.6957061495582284
2020-10-30,-0.16501650165016502,-5.445641928554381,3.430873373975666,3.804402412709275,-5.646457171255722
2020-11-02,1.28099173553719,-1.0430948040659147,0.3096846719642295,0.5080075621037659,1.7614674096840293
2020-11-03,1.3982864137086903,1.4621475904715857,1.4870532035057706,1.313785990215707,0.6403383737053101
2020-11-04,-0.3721121873179274,6.322968549417453,5.9943913978749155,6.08813116472089,1.9970467062005077
2020-11-05,0.785452806596382,2.494171533733847,0.8141184585835886,0.9536915913106717,3.3826334934449385
2020-11-06,0.6254528201478518,-0.3199844314419025,-0.09186926859781577,-0.15716422872340427,0.1887984048364325
2020-11-09,5.325198719276168,-5.06225885421413,0.07095217823187172,0.09604106853440705,-8.592851037833665
2020-11-10,3.750756200846945,-3.4583003378412225,-1.2824722264074022,-1.3455094554904092,2.0701360753188096
2020-11-11,-0.5072886297376092,3.37295544635932,0.7078842205119842,0.5472694062310288,2.1905754924982066
2020-11-12,-1.303698060130106,-0.8640897118136849,-0.16374615202462703,-0.2524014714138758,-0.8130289087447572
2020-11-13,1.4675886476391804,0.5957672338932127,1.5532879715771999,1.689220021795619,-0.8073613337881578
2020-11-16,2.278246926151559,0.0719123231472628,0.24535375536807938,0.0998735807103202,-0.7745816963675397
2020-11-17,0.0017165417405733251,0.14691042105691604,-0.6304090333319285,-0.6972821718294286,0.3193485201013125
2020-11-18,-1.13118158983367,-0.9631130932040183,-1.320226805347937,-1.1931938696127553,0.2413506544170516
2020-11-19,-0.17130026158012915,0.3722494812092235,0.9812348642053578,1.0300769538637984,0.5977718158810613
2020-11-20,-1.061159420289855,-0.5652872640243672,-1.2319210620487857,-1.2618173904924996,0.736578849059107
2020-11-23,0.9011569143871636,-0.03258726842125909,-0.4207323139961967,-0.5079502334892272,-2.3799761079811246
2020-11-24,1.9412627208454916,0.6348512194266727,1.9609662922945321,2.1035428342730715,1.3134173617885752
2020-11-25,-0.20108174001213325,2.1490929778898042,0.14416177587433013,0.013038180484542802,0.43903145621073913
2020-11-27,-0.8544642474921159,0.32244249924900625,1.2283797291193121,1.297524251902174,1.3113371858891754
2020-11-30,-1.0687936995000016,-0.85437067971525,-1.8096215254490664,-1.8253849850962494,-0.1343156065219773
2020-12-01,0.30463676357626684,1.6426572398339987,2.121834317319586,2.334699063355284,2.8286068921837066
