Date,EW,VW
2020-06-10,-0.3096913651589867,-0.04918862183523939
2020-06-11,-4.148110383743506,-4.677080298793024
2020-06-12,1.278141943156464,1.3132945365179463
2020-06-15,-0.7381025531937452,-1.0013636964424888
2020-06-16,1.780181742750255,1.9500909119699665
2020-06-17,0.004055512591328938,-0.2708577022012196
2020-06-18,0.3528672298878666,0.14643910405277366
2020-06-19,-1.0233161535284863,-1.1328850737717404
2020-06-22,0.2324194840732312,-0.11387274382385595
2020-06-23,0.40348623082868357,0.5330481095383728
2020-06-24,-1.9779170752645663,-1.5025784291838087
2020-06-25,-0.02725023684841861,-0.2517408665139883
2020-06-26,-0.22743065971838752,-0.45631527791663873
2020-06-29,-0.5908231751115934,-0.9138205048124215
2020-06-30,-0.1025861323933213,-0.07704449577719978
