Date,TM,MITSUB,HMC,1JP.F,NPEXY,ITOCY,NSANY,SFTBY,HTHIY,JXHLY,SNE,AONNY,PCRFY,MARUY,DCNSF,MITSY,SVNDY,TYHOF,MUFG,TOELY,NISTF,SMFG,MSADY,TKOMY,DNZOY,SOMMY,KDDIY,MIELY,DWAHY,MHVYF,ASEKY,CAJ,FJTSY,MFG,MTLHY,IDKOY,JFEEF,SZKMY,TOSBF,BRDCY,NHOLF,SSUMY,MZDAY,KAEPY,MAHLY,SMTOF,FUJHY,CHUEF,EJPRY,NEC1.F
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,-1.0475252011038736,,-1.7807336915633705,1.1975938960675385,0.0,-0.5796527830626185,-0.6872845476499331,-1.4097244958518091,-1.2060841947345278,-2.0652187378123616,-1.4190522965799417,0.0,-1.052638682117413,0.0,0.0,-0.7960552766907023,-0.7034650263607148,0.0,-0.5504488467178617,-1.367890608968381,0.0,-0.9370813679709066,-0.7854951051013579,-0.8355612988270991,-1.5223976295063348,-1.398601220359551,-0.4672840516363522,-1.556276573436407,-0.6424588728456795,0.0,0.0,0.03628739504135213,-0.8937936278973707,-0.3236257004670879,0.3723550971408769,0.0,0.0,-0.52172911307707,0.0,-0.8583646432332414,0.0,-1.546737087259856,-0.9411744244693987,0.0,0.0,0.0,-0.8032069933521784,0.0,-0.994038780676759,-1.621619870734135
2020-01-06,0.014211811604382507,,-0.2843898316131131,-1.1834213146386636,0.0,0.6046180457119249,0.0,-2.3985269728323844,1.481568039080266,5.105440652850863,1.512922882958605,0.0,0.6383022254038767,0.0,-0.9365503095088329,1.7631060909473344,-2.016351604484991,0.0,0.0,-0.9124149338421128,0.0,-0.40540813748124727,0.5481160913716587,0.05379079558981034,-0.7067151163989083,0.664891107633998,0.4694778467401346,0.5882347052541463,1.7458730270605651,0.0,0.0,1.0155939754064933,0.9018543445619812,0.649352873720271,0.0,0.0,0.0,-0.9565560025121653,0.7359363248352867,0.8116814442476139,0.0,1.844264490362625,0.0,0.0,-2.4877805395701142,-0.5648077373607935,-0.16194682215438785,0.0,-0.40160248936796833,3.2966920214774444
2020-01-07,0.5256740494333072,1.1962501098558762,0.5704087297720132,1.7964048391530045,0.0,0.21463489434372565,0.8650469218471352,0.5198504807717321,-0.44383109270854737,0.0,1.577195725145927,0.0,1.2684972714653786,0.0,0.0,0.17492201292141152,1.1123532958283633,0.0,-0.9225197718074196,0.40515901912824653,0.0,-0.5427378141757266,0.7268217480323634,0.5733741730561678,-0.1334457232488298,-0.8806574470820598,0.0,0.036552781270688534,0.09533138540281176,0.0,-0.42451573456233815,0.46678911702562487,1.7875872557947414,0.32258174304156106,0.0,0.0,-4.064415142037137,0.4904196153651116,0.0,-0.16101678014630774,0.0,-0.4024164182217239,0.47506419224865937,0.0,0.0,0.0,-0.8921327484128314,0.0,0.2688145588722012,3.191493620051946
2020-01-08,-0.2473270982087412,-1.5590146389906256,-0.2835901925447293,-1.1764782440291457,0.0,0.3855220265262712,0.1715305147976406,0.5171529925066196,-0.30501718489278845,1.5839405055126623,0.37037566331563837,1.157182414825316,0.20877982427698122,-0.2780370335324334,0.0,0.6374858963873398,-0.22002747738018633,0.0,-0.1862072585079756,-0.2567848324686913,0.0,1.0914057998905669,1.262783563892705,-0.7482645515205266,0.44543078723492957,0.17769120436309058,0.0,0.949939779588105,-0.09524059122772856,0.0,0.0,0.42887762596887863,1.8594969326643715,-0.6430889983828744,0.0,0.0,0.0,-0.8982028415628401,0.0,-0.10753151299628884,0.0,-0.40404235097859403,-0.472818003220852,0.0,0.0,0.0,0.24550054658000747,0.0,0.33512381133421215,2.5773193284331364
2020-01-09,-0.4604763147460036,1.0093884738478416,-0.3554821279266172,-0.0,0.0,1.322813170333293,0.8561594621799862,2.385408374434077,-0.20005114830125253,0.0,0.8089698595416164,0.0,0.0,0.0,0.0,0.24787086115307175,2.9217235457541397,0.0,-0.3731367552208216,2.979036373714251,0.0,-0.269907349534603,-0.35628941988814805,0.23334680257703008,-0.7538881480045292,-1.2860278882761929,0.4005393799725103,0.9048122887050827,-0.6037468360082494,2.054621583520946,0.0,0.10675634715826185,2.2819581362280146,0.3236257004671027,-0.5829366903520985,-2.857138434348171,0.0,1.1087661138074516,0.0,-0.7534996297542214,0.0,-1.41987853813101,1.9002333593219498,0.0,0.0,0.0,0.0,0.0,-0.20040526383496815,3.0150792830449533
2020-01-10,-0.5551189674857943,-0.1722915495037975,-1.1059653337573236,-0.595228103069014,0.0,-1.20025554192414,-1.8675663696216822,2.2384629467064476,-2.4879133765943457,0.0,-0.2393418019583785,0.0,-0.83333889809942,-0.31863807538464173,0.0,-1.392885764007973,1.6068545153128615,0.0,-1.6853996638358584,0.8035706492531509,0.0,-0.947219010312513,-0.8343300937018847,-1.7191915284964359,-1.697934879013304,-0.4941650242384246,-0.39894146231290895,-1.255374200627987,-0.799234962612897,0.0,0.0,-0.8176293140404847,0.7436790103188305,-1.2903190572153749,0.0,0.0,0.0,0.32568876133559843,1.0812322010203868,-1.4099761568983338,0.0,0.34294167026691885,0.4662052054125368,0.0,0.0,0.0,0.0,0.0,0.20080769302196974,0.4878088905104446
2020-01-13,0.5939955137183699,,1.1544056188639225,-0.5988016130510014,0.0,0.2983870512957031,-0.6920490871662418,0.8042945769711211,0.7738780066931408,0.0,1.100766998518614,-3.3841725785211954,0.7352939676061727,0.0,0.0,0.47642361877943235,0.26357553637448394,0.0,1.142855325802336,0.9034548896194009,-2.351408233080749,0.9562770483053163,0.36058349157316344,1.6763792987510309,0.6363603979128494,-0.2257240062395311,0.06675764438920137,0.9807388848509785,-0.2900369228814628,0.0,-3.8369195998244074,0.5376359802669007,0.0,-0.65359697237512,0.0,0.0,0.0,-0.22635270586471218,0.17347176552831214,0.4400416859188896,0.0,0.205052379680291,0.6960570108193174,0.0,-0.2733522977310283,0.0,0.24489143193828802,0.0,0.2003988284198093,-0.0
2020-01-14,-0.1351726268469808,,-0.5706190430918465,0.6024088469436621,0.0,-0.6162403887369116,-2.613233876506829,1.0638278875507554,-0.1559808645368688,0.0,1.1585653501731166,3.8480501185711744,0.5213748812709162,0.4928043974250926,0.0,-0.6100483465507436,2.418506076022708,0.0,-0.753291402130835,1.457165598447704,0.0,-1.7591257915985883,-0.47903890090509976,-0.07168374942557974,0.04516500774709001,-0.3619930676489005,-0.9339511058773717,0.0,1.163534951622826,0.0,0.0,-0.3565072754594569,0.19685489376447207,-0.9868373793824621,-1.039444262159737,0.0,0.0,0.46567570091795346,0.0,-0.8214607304659073,0.0,0.06821538274935718,-1.1520796976141776,0.0,0.0,0.0,-1.3029284188577093,0.0,0.26666404626851214,-0.0
2020-01-15,-0.7195177473041457,-0.9631855308184282,-0.9684284116311549,-0.0,0.0,-0.40623597344838536,0.7155628043142406,-0.9210541593543425,-1.225811253141234,0.0,-1.2005005150029275,0.0,3.008303949854884,0.0,0.0,-0.8118750077546527,-0.7186838853849414,0.0,-0.18974990857699214,-1.1247676648394132,0.0,-0.6887098244101096,-0.24067824810616198,-0.5559493237721735,0.722349009162549,-0.5449623273195867,0.13467755707749113,-0.503590533832818,0.031949720468004796,-0.7645329568349637,0.0,-0.0715551698766561,-0.7367484121042472,-0.3322270239734779,0.0,0.0,0.0,1.9312986680854671,3.896106057059692,0.3313015655243783,0.0,0.06816888108619581,-0.23308537285904093,0.0,0.0,-2.2893116526641193,0.0,0.0,-0.46542097057759285,-1.4563158354398893
