Date,JNJ,MC,HD,OR,NOVN,PEP,ABT,LLY,PM,SAP,LIN,AZN,SIN,CAT,RDSA.AS,BMY,FP.PA,ALV,MMM,GE,ABBN.SW,DPW,CS,BMW.MI,UBSG.SW,BNP.PA,CFR,PHI,LONN.SW,GLX.SW,CSGN.SW,ALCN,HPQ,PGHN.SW,SCHN,SCMN.SW,CAP,UG,LINDT,GEBN.SW,SGSN.SW,LOGN,SOON.SW,SLHNE.SW,UHR.SW,BARN.SW,ADEN.SW,TECN.SW,SRCG.SW,ZURN.SW
2020-07-10,141.42999267578125,28.280000686645508,246.63999938964844,10.510000228881836,0.5,131.27999877929688,92.31999969482422,162.74000549316406,70.51000213623047,151.3300018310547,223.11000061035156,53.439998626708984,264.239990234375,125.81999969482422,13.539999961853027,57.15999984741211,32.25,64.19999694824219,150.99000549316406,6.53000020980835,22.6200008392334,2.0,10.279999732971191,57.29999923706055,10.885000228881836,35.119998931884766,66.08000183105469,27.34000015258789,526.0,6.75,9.640000343322754,9.999999747378752e-05,16.40999984741211,874.4000244140625,15.680000305175781,487.29998779296875,20.649999618530273,13.819999694824219,81000.0,479.8999938964844,2310.0,33.0,198.64999389648438,296.3999938964844,187.14999389648438,1837.0,43.63999938964844,363.0,84.1500015258789,330.8999938964844
2020-07-13,143.27999877929688,28.799999237060547,249.08999633789062,10.270000457763672,0.4909999966621399,134.47000122070312,92.79000091552734,161.0399932861328,72.44000244140625,150.42999267578125,225.77999877929688,53.119998931884766,269.4800109863281,128.85000610351562,14.180000305175781,57.5,33.35499954223633,65.12000274658203,154.16000366210938,6.639999866485596,22.760000228881836,2.049999952316284,10.40999984741211,58.540000915527344,11.095000267028809,36.51499938964844,67.9800033569336,27.299999237060547,534.2000122070312,6.75,9.836000442504883,9.999999747378752e-05,16.959999084472656,881.2000122070312,16.020000457763672,492.70001220703125,20.649999618530273,14.069999694824219,81800.0,482.20001220703125,2357.0,33.0,198.6999969482422,296.3999938964844,192.9499969482422,1883.0,44.790000915527344,363.6000061035156,84.1500015258789,339.5
2020-07-14,145.25999450683594,29.020000457763672,248.4600067138672,10.119999885559082,0.4819999933242798,134.25,91.70999908447266,161.52999877929688,72.41000366210938,151.05999755859375,225.49000549316406,53.22999954223633,269.5299987792969,129.22999572753906,14.25,57.290000915527344,33.27000045776367,65.41000366210938,153.9199981689453,6.570000171661377,22.68000030517578,2.0199999809265137,10.640000343322754,57.400001525878906,11.0600004196167,36.89500045776367,67.62999725341797,27.149999618530273,529.2000122070312,6.75,9.862000465393066,9.999999747378752e-05,16.93000030517578,859.0,16.020000457763672,491.20001220703125,20.649999618530273,14.079999923706055,81600.0,476.0,2335.0,33.0,195.3000030517578,296.3999938964844,193.60000610351562,1864.0,44.77000045776367,357.20001220703125,84.3499984741211,336.3999938964844
2020-07-15,148.22999572753906,29.639999389648438,255.14999389648438,10.4399995803833,0.5049999952316284,133.25,95.7699966430664,163.89999389648438,74.52999877929688,154.6699981689453,235.60000610351562,55.869998931884766,282.7099914550781,137.11000061035156,14.631999969482422,58.31999969482422,34.15999984741211,66.19000244140625,159.25,7.03000020980835,23.1299991607666,2.0199999809265137,10.670000076293945,58.15999984741211,11.28499984741211,37.209999084472656,70.0999984741211,27.25,548.7999877929688,6.75,9.996000289916992,9.999999747378752e-05,17.649999618530273,872.4000244140625,16.709999084472656,492.3999938964844,20.649999618530273,14.119999885559082,81900.0,485.8999938964844,2383.0,33.0,198.75,296.3999938964844,200.1999969482422,1912.0,46.02000045776367,366.6000061035156,84.0,341.79998779296875
2020-07-16,146.67999267578125,30.389999389648438,256.0,10.579999923706055,0.5400000214576721,133.0500030517578,94.29000091552734,162.60000610351562,74.33999633789062,154.52000427246094,237.47000122070312,56.04999923706055,287.010009765625,137.60000610351562,14.604000091552734,58.72999954223633,34.1150016784668,66.95999908447266,158.0399932861328,6.989999771118164,23.079999923706055,2.059999942779541,10.59000015258789,58.4900016784668,11.305000305175781,38.04999923706055,71.0,27.149999618530273,554.7999877929688,6.75,10.085000038146973,9.999999747378752e-05,17.65999984741211,880.4000244140625,17.329999923706055,493.20001220703125,20.649999618530273,14.279999732971191,82300.0,485.79998779296875,2400.0,33.0,204.3000030517578,296.3999938964844,200.10000610351562,1895.0,46.06999969482422,374.20001220703125,84.19999694824219,345.3999938964844
2020-07-17,148.69000244140625,30.75,257.7200012207031,10.640000343322754,0.5649999976158142,133.5500030517578,97.68000030517578,165.11000061035156,74.70999908447266,154.66000366210938,240.97999572753906,57.630001068115234,284.5899963378906,136.52999877929688,14.486000061035156,59.400001525878906,33.564998626708984,63.709999084472656,159.50999450683594,6.980000019073486,23.079999923706055,2.0399999618530273,10.59000015258789,59.34000015258789,11.260000228881836,37.40999984741211,69.77999877929688,26.920000076293945,546.5999755859375,6.75,9.954000473022461,0.0010000000474974513,17.399999618530273,886.7999877929688,17.440000534057617,498.70001220703125,20.649999618530273,14.449999809265137,83100.0,498.20001220703125,2445.0,33.5,203.6999969482422,296.3999938964844,194.6999969482422,1918.0,45.15999984741211,374.6000061035156,84.80000305175781,344.5
2020-07-20,148.42999267578125,30.59000015258789,258.0199890136719,10.880000114440918,0.6520000100135803,132.17999267578125,98.72000122070312,165.72999572753906,72.47000122070312,157.42999267578125,239.83999633789062,57.650001525878906,277.3999938964844,134.25999450683594,,59.220001220703125,,64.37999725341797,156.3699951171875,6.860000133514404,22.979999542236328,2.9000000953674316,10.619999885559082,,11.154999732971191,,67.72000122070312,26.90999984741211,546.2000122070312,,9.859999656677246,0.0010000000474974513,17.270000457763672,880.5999755859375,16.950000762939453,,,14.380000114440918,,496.70001220703125,2437.0,33.5,,,193.3000030517578,1886.0,,,84.75,342.20001220703125
2020-07-21,149.5,31.43000030517578,260.7200012207031,11.100000381469727,0.7200000286102295,133.7899932861328,97.76000213623047,164.75999450683594,74.9000015258789,161.77000427246094,243.00999450683594,57.84000015258789,283.7300109863281,134.42999267578125,14.291999816894531,59.31999969482422,33.07500076293945,65.7300033569336,156.99000549316406,6.900000095367432,23.260000228881836,2.7200000286102295,10.699999809265137,60.40999984741211,11.414999961853027,38.334999084472656,68.94000244140625,27.010000228881836,565.7999877929688,6.75,10.079999923706055,0.0010000000474974513,17.459999084472656,894.0,16.81999969482422,496.3999938964844,18.950000762939453,14.100000381469727,78600.0,506.20001220703125,2395.0,33.5,209.8000030517578,296.3999938964844,195.10000610351562,1890.0,46.040000915527344,382.20001220703125,84.9000015258789,348.6000061035156
2020-07-22,147.85000610351562,30.329999923706055,262.0,11.399999618530273,0.8309999704360962,133.67999267578125,98.0,162.3300018310547,74.04000091552734,163.60000610351562,242.36000061035156,56.2400016784668,286.8299865722656,135.19000244140625,14.0600004196167,59.34000015258789,32.65999984741211,65.93000030517578,157.02000427246094,6.900000095367432,23.739999771118164,2.569999933242798,10.710000038146973,59.66999816894531,11.470000267028809,37.73500061035156,70.5999984741211,26.809999465942383,560.5999755859375,6.75,9.979999542236328,0.0010000000474974513,17.309999465942383,889.5999755859375,17.479999542236328,498.0,18.950000762939453,14.170000076293945,78500.0,506.3999938964844,2396.0,33.5,208.8000030517578,296.3999938964844,191.39999389648438,1899.0,46.43000030517578,383.79998779296875,86.80000305175781,347.79998779296875
2020-07-23,149.27999877929688,30.5,261.79998779296875,11.0600004196167,0.7609999775886536,135.49000549316406,100.06999969482422,160.7899932861328,75.2300033569336,160.7899932861328,244.60000610351562,54.810001373291016,280.0,135.7100067138672,13.934000015258789,59.56999969482422,32.33000183105469,67.62000274658203,158.36000061035156,6.96999979019165,23.940000534057617,2.6600000858306885,10.539999961853027,61.099998474121094,11.204999923706055,37.314998626708984,71.13999938964844,26.200000762939453,563.7999877929688,6.75,9.842000007629395,0.0010000000474974513,17.530000686645508,897.7999877929688,17.600000381469727,494.0,18.950000762939453,14.390000343322754,78600.0,507.20001220703125,2451.0,33.5,208.3000030517578,296.3999938964844,191.14999389648438,1906.0,46.599998474121094,375.3999938964844,86.6500015258789,348.3999938964844
2020-07-24,147.02999877929688,30.579999923706055,262.989990234375,11.199999809265137,0.7200000286102295,135.38999938964844,98.36000061035156,158.4499969482422,76.2699966430664,156.99000549316406,242.52999877929688,55.060001373291016,283.239990234375,136.85000610351562,13.814000129699707,57.54999923706055,32.42499923706055,67.79000091552734,158.72000122070312,6.820000171661377,23.610000610351562,2.630000114440918,10.529999732971191,59.95000076293945,11.074999809265137,36.95000076293945,72.5999984741211,26.149999618530273,549.4000244140625,6.75,9.75,0.0010000000474974513,17.329999923706055,882.0,17.8700008392334,491.6000061035156,18.950000762939453,13.829999923706055,78800.0,502.79998779296875,2417.0,33.5,202.5,296.3999938964844,186.9499969482422,1892.0,45.66999816894531,372.20001220703125,86.0999984741211,346.29998779296875
