Date,JNJ,MC,HD,OR,NOVN,PEP,ABT,LLY,PM,SAP,LIN,AZN,SIN,CAT,RDSA.AS,BMY,FP.PA,ALV,MMM,GE,ABBN.SW,DPW,CS,BMW.MI,UBSG.SW,BNP.PA,CFR,PHI,LONN.SW,GLX.SW,CSGN.SW,ALCN,HPQ,PGHN.SW,SCHN,SCMN.SW,CAP,UG,LINDT,GEBN.SW,SGSN.SW,LOGN,SOON.SW,SLHNE.SW,UHR.SW,BARN.SW,ADEN.SW,TECN.SW,SRCG.SW,ZURN.SW
2020-04-16,148.30999755859375,29.1200008392334,199.1199951171875,8.5600004196167,0.4000000059604645,136.97000122070312,92.5999984741211,152.88999938964844,76.0,120.43000030517578,181.7899932861328,48.54999923706055,232.3699951171875,111.8499984741211,15.930000305175781,59.79999923706055,30.825000762939453,53.11000061035156,145.27000427246094,6.480000019073486,16.850000381469727,1.190000057220459,7.880000114440918,49.04999923706055,9.104000091552734,26.0,60.290000915527344,22.170000076293945,401.0,6.75,7.989999771118164,9.999999747378752e-05,15.050000190734863,726.0,14.109999656677246,516.5999755859375,23.200000762939453,13.760000228881836,85200.0,403.79998779296875,2226.0,35.0,171.9499969482422,296.3999938964844,193.0,1885.0,37.7400016784668,287.6000061035156,79.0999984741211,304.0
2020-04-17,151.99000549316406,30.34000015258789,207.1699981689453,8.369999885559082,0.3889999985694885,137.72999572753906,97.44999694824219,155.4199981689453,76.41999816894531,122.97000122070312,187.82000732421875,50.20000076293945,235.61000061035156,114.44999694824219,15.609999656677246,60.380001068115234,30.56999969482422,55.349998474121094,147.44000244140625,6.46999979019165,17.145000457763672,1.159999966621399,8.079999923706055,52.0,9.1899995803833,25.600000381469727,59.650001525878906,22.75,416.79998779296875,6.75,7.966000080108643,9.999999747378752e-05,15.449999809265137,734.7999877929688,13.859999656677246,525.0,23.200000762939453,14.199999809265137,85000.0,406.0,2284.0,35.0,174.3000030517578,296.3999938964844,198.5,1904.0,38.880001068115234,304.79998779296875,80.0999984741211,309.6000061035156
2020-04-20,150.92999267578125,29.719999313354492,206.1300048828125,8.170000076293945,0.4090000092983246,136.94000244140625,94.81999969482422,156.6300048828125,76.13999938964844,121.26000213623047,184.8699951171875,49.81999969482422,228.19000244140625,114.44000244140625,15.930000305175781,60.75,30.6299991607666,53.66999816894531,144.75,6.610000133514404,17.094999313354492,1.1200000047683716,8.100000381469727,52.22999954223633,9.350000381469727,25.799999237060547,59.52000045776367,23.190000534057617,411.0,6.75,8.0,9.999999747378752e-05,15.220000267028809,742.0,13.859999656677246,517.7999877929688,23.200000762939453,14.079999923706055,85500.0,414.79998779296875,2277.0,35.0,177.4499969482422,296.3999938964844,200.0,1898.0,41.59000015258789,305.0,79.05000305175781,304.79998779296875
2020-04-21,150.1199951171875,29.360000610351562,200.75,8.1899995803833,0.38999998569488525,132.13999938964844,96.0999984741211,155.41000366210938,72.9800033569336,118.93000030517578,181.6699981689453,50.09000015258789,220.83999633789062,111.04000091552734,15.1899995803833,60.86000061035156,29.950000762939453,54.43000030517578,142.25,6.389999866485596,16.950000762939453,1.1100000143051147,7.849999904632568,50.41999816894531,9.295999526977539,24.899999618530273,58.709999084472656,22.969999313354492,420.1000061035156,6.75,7.889999866485596,9.999999747378752e-05,15.0600004196167,734.7999877929688,13.600000381469727,519.0,23.200000762939453,13.800000190734863,84000.0,404.5,2269.0,32.75,178.0,296.3999938964844,194.0,1885.0,41.5,308.6000061035156,78.75,303.0
2020-04-22,152.80999755859375,30.6200008392334,201.88999938964844,8.670000076293945,0.37700000405311584,132.44000244140625,94.27999877929688,154.61000061035156,73.66999816894531,117.37999725341797,180.8800048828125,50.63999938964844,226.0,112.02999877929688,15.246000289916992,61.2599983215332,29.81999969482422,54.959999084472656,143.36000061035156,6.590000152587891,16.440000534057617,1.0800000429153442,7.940000057220459,48.970001220703125,9.020000457763672,25.014999389648438,60.369998931884766,23.43000030517578,421.0,6.75,7.610000133514404,9.999999747378752e-05,14.800000190734863,724.2000122070312,14.109999656677246,514.5999755859375,23.200000762939453,14.109999656677246,82500.0,399.20001220703125,2239.0,31.760000228881836,175.1999969482422,296.3999938964844,189.6999969482422,1908.0,39.400001525878906,307.0,79.0,295.0
2020-04-23,154.25,29.100000381469727,203.32000732421875,9.220000267028809,0.36800000071525574,132.5,95.87000274658203,157.17999267578125,73.05999755859375,115.2300033569336,180.72999572753906,50.290000915527344,224.11000061035156,111.33000183105469,16.163999557495117,61.31999969482422,31.80500030517578,54.650001525878906,144.5800018310547,6.460000038146973,16.700000762939453,1.100000023841858,7.880000114440918,49.46500015258789,9.057999610900879,26.05500030517578,59.7400016784668,24.110000610351562,421.8999938964844,6.75,7.900000095367432,9.999999747378752e-05,14.890000343322754,724.4000244140625,13.760000228881836,519.2000122070312,23.200000762939453,14.199999809265137,84400.0,408.6000061035156,2217.0,31.760000228881836,177.0,296.3999938964844,186.5,1923.0,38.779998779296875,309.0,79.19999694824219,294.0
2020-04-24,155.57000732421875,28.65999984741211,204.72999572753906,9.489999771118164,0.36500000953674316,130.8699951171875,94.5,162.0,72.5,116.25,182.0399932861328,50.70000076293945,229.6300048828125,113.98999786376953,16.341999053955078,61.66999816894531,31.989999771118164,60.529998779296875,145.1699981689453,6.590000152587891,16.600000381469727,1.2400000095367432,8.029999732971191,49.439998626708984,9.050000190734863,26.405000686645508,61.09000015258789,24.56999969482422,411.29998779296875,6.75,7.688000202178955,9.999999747378752e-05,14.800000190734863,718.2000122070312,13.800000190734863,510.0,23.200000762939453,14.449999809265137,83000.0,402.29998779296875,2180.0,32.5,175.60000610351562,296.3999938964844,186.25,1921.0,38.77000045776367,309.6000061035156,79.80000305175781,285.0
2020-04-27,154.80999755859375,26.510000228881836,215.0399932861328,9.289999961853027,0.3700000047683716,134.4199981689453,95.4800033569336,164.0,74.05000305175781,116.44000244140625,182.63999938964844,51.61000061035156,239.1999969482422,110.8499984741211,16.200000762939453,62.63999938964844,32.0,60.84000015258789,148.0,6.380000114440918,17.149999618530273,1.2100000381469727,8.119999885559082,49.84000015258789,9.39799976348877,27.799999237060547,62.54999923706055,24.850000381469727,429.79998779296875,6.75,8.100000381469727,9.999999747378752e-05,15.119999885559082,732.5999755859375,13.710000038146973,516.0,20.899999618530273,15.100000381469727,82100.0,411.0,2224.0,34.0,179.0,296.3999938964844,187.9499969482422,1955.0,39.86000061035156,320.0,80.0,295.0
2020-04-28,151.25,29.139999389648438,223.99000549316406,9.34000015258789,0.38499999046325684,136.77999877929688,94.87999725341797,160.94000244140625,76.30999755859375,119.2300033569336,187.9600067138672,52.31999969482422,259.3500061035156,117.86000061035156,16.378000259399414,62.93000030517578,32.20500183105469,61.650001525878906,160.02999877929688,6.570000171661377,17.829999923706055,1.1799999475479126,8.899999618530273,51.29999923706055,9.779999732971191,28.0,68.87999725341797,25.0,426.1000061035156,6.75,8.170000076293945,9.999999747378752e-05,15.390000343322754,742.4000244140625,15.270000457763672,516.0,20.899999618530273,15.399999618530273,82800.0,414.5,2210.0,34.0,178.1999969482422,296.3999938964844,190.5500030517578,1940.0,39.880001068115234,317.79998779296875,80.0,299.70001220703125
2020-04-29,151.3800048828125,29.5,221.33999633789062,9.289999961853027,0.375,136.77000427246094,92.08999633789062,157.75999450683594,78.19999694824219,117.88999938964844,188.00999450683594,52.02000045776367,261.3599853515625,116.95999908447266,16.724000930786133,62.369998931884766,33.91999816894531,60.88999938964844,158.5399932861328,6.679999828338623,18.309999465942383,1.2300000190734863,9.229999542236328,53.45000076293945,10.154999732971191,29.46500015258789,71.01000213623047,24.6200008392334,430.8999938964844,6.75,8.699999809265137,9.999999747378752e-05,15.899999618530273,748.2000122070312,15.359999656677246,518.0,20.899999618530273,16.389999389648438,83000.0,423.0,2255.0,34.0,182.4499969482422,296.3999938964844,197.6999969482422,1942.0,41.04999923706055,310.0,79.0,315.1000061035156
