Date,JNJ,MC,HD,OR,NOVN,PEP,ABT,LLY,PM,SAP,LIN,AZN,SIN,CAT,RDSA.AS,BMY,FP.PA,ALV,MMM,GE,ABBN.SW,DPW,CS,BMW.MI,UBSG.SW,BNP.PA,CFR,PHI,LONN.SW,GLX.SW,CSGN.SW,ALCN,HPQ,PGHN.SW,SCHN,SCMN.SW,CAP,UG,LINDT,GEBN.SW,SGSN.SW,LOGN,SOON.SW,SLHNE.SW,UHR.SW,BARN.SW,ADEN.SW,TECN.SW,SRCG.SW,ZURN.SW
2020-09-22,143.21484375,31.323015213012695,271.82781982421875,12.331278800964355,0.550000011920929,131.2152099609375,104.45186614990234,149.09393310546875,74.72919464111328,157.22999572753906,237.34388732910156,55.439998626708984,358.5400085449219,146.25665283203125,11.247693061828613,57.85989761352539,28.712139129638672,71.62999725341797,160.94769287109375,6.233951568603516,23.079999923706055,1.7899999618530273,9.794306755065918,60.59000015258789,10.002635955810547,32.220001220703125,62.58266830444336,28.079999923706055,569.4000244140625,6.75,9.011482238769531,0.0010000000474974513,18.288930892944336,837.7999877929688,19.266874313354492,503.0,17.100000381469727,14.648208618164062,82500.0,524.2000122070312,2444.0,32.61685562133789,207.10000610351562,296.3999938964844,210.1999969482422,1986.9638671875,48.15999984741211,452.79998779296875,109.0,329.20001220703125
2020-09-23,143.44325256347656,30.774154663085938,265.1044921875,11.407176971435547,0.5249999761581421,130.07334899902344,102.38874053955078,149.04417419433594,74.4236068725586,152.11000061035156,232.28277587890625,55.65999984741211,345.3699951171875,143.50347900390625,11.253619194030762,58.08637619018555,28.48198127746582,70.12999725341797,158.1419677734375,6.094311237335205,23.239999771118164,1.9800000190734863,9.56699275970459,61.27000045776367,9.929695129394531,31.454999923706055,61.92808151245117,27.850000381469727,576.4000244140625,6.75,8.999625205993652,0.0010000000474974513,18.169912338256836,848.2000122070312,19.07856559753418,501.0,17.100000381469727,14.540788650512695,82700.0,532.0,2436.0,32.61685562133789,209.89999389648438,296.3999938964844,212.3000030517578,1984.9847412109375,48.06999969482422,463.0,109.0,328.29998779296875
2020-09-24,143.67166137695312,30.982345581054688,264.2591247558594,11.70527458190918,0.49000000953674316,130.6492462158203,100.58474731445312,148.04928588867188,75.26148986816406,153.33999633789062,233.6277618408203,54.16999816894531,344.75,144.2588653564453,11.085713386535645,57.35771179199219,27.83466148376465,69.36000061035156,159.04415893554688,6.044439792633057,23.1200008392334,2.3299999237060547,9.507692337036133,60.20000076293945,9.700174331665039,31.15999984741211,61.70988845825195,27.760000228881836,566.4000244140625,6.75,8.805957794189453,0.0010000000474974513,18.001304626464844,834.2000122070312,19.256961822509766,498.3999938964844,17.0,14.579850196838379,81800.0,531.0,2430.0,32.61685562133789,205.60000610351562,296.3999938964844,209.10000610351562,1979.047607421875,47.459999084472656,446.79998779296875,108.80000305175781,321.8999938964844
2020-09-25,144.6548309326172,31.181074142456055,267.0936279296875,11.625782012939453,0.5049999952316284,132.60531616210938,103.10633850097656,149.49188232421875,74.32503509521484,152.05999755859375,231.88427734375,55.5099983215332,354.6000061035156,145.02418518066406,10.990897178649902,58.57871627807617,27.535364151000977,69.12000274658203,158.8954620361328,6.104384422302246,23.15999984741211,1.9900000095367432,9.3693265914917,59.0,9.412301063537598,30.25,62.166114807128906,27.75,568.7999877929688,6.75,8.661694526672363,0.0010000000474974513,18.150075912475586,838.7999877929688,19.088476181030273,494.0,17.0,14.589615821838379,81700.0,533.2000122070312,2455.0,32.61685562133789,205.10000610351562,296.3999938964844,208.89999389648438,1975.089599609375,47.459999084472656,447.3999938964844,108.9000015258789,319.1000061035156
2020-09-28,146.09483337402344,32.401817321777344,270.8531494140625,11.764894485473633,0.5099999904632568,136.99404907226562,104.09305572509766,147.34292602539062,75.22206115722656,157.0800018310547,236.16827392578125,54.75,363.760009765625,146.78343200683594,11.085713386535645,58.79534149169922,28.26152801513672,72.05999755859375,160.27352905273438,6.194301605224609,23.520000457763672,1.940000057220459,9.784423828125,61.11000061035156,9.988048553466797,31.81999969482422,64.25881958007812,27.440000534057617,566.4000244140625,6.75,9.134007453918457,0.0010000000474974513,18.705490112304688,863.4000244140625,19.75251007080078,495.5,17.0,14.697035789489746,81800.0,540.4000244140625,2491.0,32.61685562133789,234.60000610351562,296.3999938964844,216.3000030517578,2026.5447998046875,48.97999954223633,444.6000061035156,109.0,326.3999938964844
2020-09-29,146.045166015625,32.35449981689453,270.63433837890625,11.871548652648926,0.49000000953674316,136.1897735595703,104.84056854248047,145.5123291015625,73.28014373779297,156.57000732421875,235.55056762695312,55.11000061035156,354.05999755859375,146.51507568359375,10.787434577941895,58.98243713378906,27.800315856933594,72.87000274658203,158.43939208984375,6.114375114440918,23.59000015258789,2.0,9.715241432189941,61.72999954223633,9.847028732299805,30.9950008392334,62.731441497802734,27.399999618530273,570.4000244140625,6.75,8.9640531539917,0.0010000000474974513,18.764997482299805,850.5999755859375,19.276784896850586,492.20001220703125,17.0,14.697035789489746,81200.0,542.7999877929688,2474.0,32.61685562133789,233.10000610351562,296.3999938964844,214.0,2022.586669921875,48.540000915527344,456.79998779296875,109.0999984741211,321.3999938964844
2020-09-30,147.8526153564453,33.253501892089844,276.2039794921875,11.791807174682617,0.4819999933242798,137.61959838867188,108.46847534179688,147.26333618164062,73.9208755493164,155.80999755859375,237.2442626953125,54.79999923706055,356.510009765625,148.2445068359375,10.645208358764648,59.36646270751953,28.654050827026367,72.87999725341797,158.80621337890625,6.224274158477783,23.450000762939453,2.009999990463257,9.853607177734375,62.040000915527344,10.017224311828613,30.975000381469727,63.42570114135742,27.049999237060547,568.5999755859375,6.75,9.134007453918457,0.0010000000474974513,18.834423065185547,847.5999755859375,19.05874252319336,488.6000061035156,17.100000381469727,14.804455757141113,82000.0,545.7999877929688,2469.0,33.7278938293457,233.60000610351562,296.3999938964844,214.89999389648438,2026.5447998046875,48.68000030517578,459.0,109.0,320.70001220703125
2020-10-01,146.3033905029297,33.24403762817383,276.1144714355469,11.931355476379395,0.47600001096725464,139.8040313720703,108.27910614013672,143.55239868164062,73.08300018310547,156.82000732421875,231.83445739746094,54.29999923706055,358.95001220703125,145.8193359375,10.222482681274414,59.34661865234375,27.957324981689453,76.66999816894531,157.42813110351562,6.234264373779297,23.6200008392334,1.9800000190734863,9.794306755065918,62.79999923706055,9.988048553466797,30.655000686645508,63.22734069824219,27.170000076293945,576.5999755859375,6.75,9.051006317138672,0.0010000000474974513,18.844341278076172,851.4000244140625,18.96954345703125,491.29998779296875,,14.648208618164062,82200.0,543.7999877929688,2471.0,33.7278938293457,236.6999969482422,296.3999938964844,217.8000030517578,2050.29345703125,48.65999984741211,459.3999938964844,109.0,321.70001220703125
2020-10-02,145.2308349609375,34.09571838378906,277.7952880859375,11.722033500671387,0.4740000069141388,137.08340454101562,106.14620971679688,144.4676971435547,73.3984375,154.2899932861328,231.2864990234375,54.220001220703125,362.010009765625,149.02972412109375,10.335077285766602,58.25532531738281,27.682559967041016,77.58000183105469,158.98468017578125,6.384126663208008,23.6299991607666,2.259999990463257,9.952439308166504,62.0,10.080439567565918,30.489999771118164,64.4571762084961,27.43000030517578,566.5999755859375,6.75,9.14981746673584,0.0010000000474974513,18.933605194091797,845.0,19.49482536315918,494.8999938964844,17.100000381469727,14.745863914489746,83300.0,544.7999877929688,2479.0,33.7278938293457,236.0,296.3999938964844,213.3000030517578,2064.146728515625,48.15999984741211,452.0,108.5999984741211,324.8999938964844
2020-10-05,147.20709228515625,34.701358795166016,280.5701599121094,11.891484260559082,0.4690000116825104,136.95431518554688,108.1993637084961,145.8804473876953,74.82776641845703,156.60000610351562,234.21556091308594,54.4900016784668,363.6000061035156,152.55816650390625,10.570144653320312,58.73152542114258,28.315500259399414,81.30999755859375,161.35418701171875,6.40410852432251,23.940000534057617,2.0399999618530273,10.199520111083984,64.30000305175781,10.274948120117188,31.454999923706055,66.47052764892578,27.860000610351562,573.0,6.75,9.365222930908203,0.0010000000474974513,19.15180206298828,847.0,19.970550537109375,495.6000061035156,17.100000381469727,14.706801414489746,83200.0,546.2000122070312,2478.0,35.71188735961914,238.10000610351562,296.3999938964844,216.0,2066.125732421875,49.65999984741211,452.20001220703125,108.5999984741211,326.79998779296875
2020-10-06,145.2506866455078,34.72028732299805,274.970703125,12.011096954345703,0.44999998807907104,134.74009704589844,105.89704132080078,143.39321899414062,74.4236068725586,154.0500030517578,231.21676635742188,53.709999084472656,358.6700134277344,150.6100616455078,10.840768814086914,57.2830810546875,28.968067169189453,80.37999725341797,160.83863830566406,6.1643290519714355,23.950000762939453,2.1600000858306885,10.179754257202148,65.08000183105469,10.46945858001709,33.03499984741211,67.31356811523438,27.049999237060547,561.0,6.75,9.515414237976074,0.0010000000474974513,18.804668426513672,842.4000244140625,19.82188606262207,494.20001220703125,17.100000381469727,14.872814178466797,83100.0,541.7999877929688,2449.0,35.71188735961914,233.89999389648438,296.3999938964844,218.89999389648438,2034.4609375,50.400001525878906,444.20001220703125,109.0999984741211,328.0
2020-10-07,146.85951232910156,35.31646728515625,281.2564392089844,11.771871566772461,0.4580000042915344,136.04083251953125,107.38208770751953,148.1985321044922,77.9229965209961,154.32000732421875,238.0612030029297,53.529998779296875,363.760009765625,153.8303985595703,10.680765151977539,59.941871643066406,28.624610900878906,83.37000274658203,165.06211853027344,6.304200172424316,24.06999969482422,2.549999952316284,10.35765266418457,65.48999786376953,10.454870223999023,33.10499954223633,68.91036987304688,26.510000228881836,552.2000122070312,6.75,9.537153244018555,0.0010000000474974513,19.07245635986328,857.5999755859375,20.58502960205078,488.3999938964844,18.700000762939453,15.331791877746582,83400.0,539.2000122070312,2433.0,35.71188735961914,239.6999969482422,296.3999938964844,222.10000610351562,2034.4609375,50.779998779296875,442.6000061035156,109.0,323.3999938964844
2020-10-08,147.86253356933594,36.05459213256836,282.9770202636719,11.931355476379395,0.44699999690055847,136.87489318847656,108.17943572998047,152.71531677246094,77.21326446533203,156.1199951171875,236.8656768798828,54.09000015258789,364.4599914550781,155.70892333984375,10.996822357177734,61.13237380981445,28.94353485107422,82.4800033569336,166.2716522216797,6.643887996673584,24.229999542236328,2.569999933242798,10.446601867675781,65.91000366210938,10.454870223999023,33.720001220703125,69.44593048095703,26.31999969482422,553.0,6.75,9.578653335571289,0.0010000000474974513,19.241064071655273,862.0,20.922000885009766,494.0,18.700000762939453,15.77123737335205,84400.0,543.5999755859375,2440.0,35.71188735961914,243.8000030517578,296.3999938964844,222.60000610351562,2056.23046875,51.220001220703125,446.6000061035156,109.0,326.0
