Date,JNJ,MC,HD,OR,NOVN,PEP,ABT,LLY,PM,SAP,LIN,AZN,SIN,CAT,RDSA.AS,BMY,FP.PA,ALV,MMM,GE,ABBN.SW,DPW,CS,BMW.MI,UBSG.SW,BNP.PA,CFR,PHI,LONN.SW,GLX.SW,CSGN.SW,ALCN,HPQ,PGHN.SW,SCHN,SCMN.SW,CAP,UG,LINDT,GEBN.SW,SGSN.SW,LOGN,SOON.SW,SLHNE.SW,UHR.SW,BARN.SW,ADEN.SW,TECN.SW,SRCG.SW,ZURN.SW
2020-04-22,152.99000549316406,30.969999313354492,204.1699981689453,9.010000228881836,0.36000001430511475,132.6199951171875,95.4800033569336,156.7100067138672,73.05999755859375,117.0999984741211,181.60000610351562,50.36000061035156,221.91000366210938,110.63999938964844,15.984000205993652,60.93000030517578,31.114999771118164,54.720001220703125,143.61000061035156,6.429999828338623,16.549999237060547,1.1200000047683716,7.889999866485596,48.96500015258789,8.979999542236328,25.53499984741211,58.900001525878906,24.06999969482422,422.6000061035156,6.75,7.703999996185303,9.999999747378752e-05,14.789999961853027,721.5999755859375,13.529999732971191,519.2000122070312,23.200000762939453,14.109999656677246,84000.0,406.79998779296875,2205.0,31.760000228881836,175.8000030517578,296.3999938964844,185.8000030517578,1921.0,38.529998779296875,307.0,80.0,293.0
2020-04-23,155.50999450683594,29.020000457763672,202.32000732421875,9.279999732971191,0.36500000953674316,130.25999450683594,93.94000244140625,159.92999267578125,71.77999877929688,115.1500015258789,181.3000030517578,50.38999938964844,226.47000122070312,112.91000366210938,16.52199935913086,60.95000076293945,32.41999816894531,56.599998474121094,144.3300018310547,6.519999980926514,16.80500030517578,1.25,7.880000114440918,50.33000183105469,9.204000473022461,27.1299991607666,60.290000915527344,24.0,418.20001220703125,6.75,7.880000114440918,9.999999747378752e-05,14.619999885559082,727.0,13.710000038146973,513.5999755859375,23.200000762939453,14.899999618530273,82900.0,408.3999938964844,2214.0,31.760000228881836,176.8000030517578,296.3999938964844,189.60000610351562,1936.0,39.45000076293945,312.0,79.3499984741211,288.8999938964844
2020-04-24,154.86000061035156,26.510000228881836,212.17999267578125,9.239999771118164,0.3630000054836273,134.36000061035156,94.05999755859375,162.92999267578125,73.66999816894531,116.48999786376953,181.47000122070312,51.18000030517578,234.5500030517578,114.04000091552734,15.977999687194824,62.25,31.860000610351562,60.75,147.0,6.260000228881836,16.815000534057617,1.2100000381469727,8.079999923706055,48.584999084472656,9.095999717712402,26.299999237060547,62.5099983215332,24.850000381469727,424.79998779296875,6.75,7.745999813079834,9.999999747378752e-05,15.0,718.7999877929688,13.630000114440918,511.0,20.899999618530273,14.699999809265137,82100.0,403.0,2181.0,32.75,175.5,296.3999938964844,183.8000030517578,1933.0,39.0099983215332,316.0,79.0999984741211,287.0
2020-04-27,154.2899932861328,28.260000228881836,217.75999450683594,9.319999694824219,0.38499999046325684,134.4600067138672,94.94999694824219,161.2899932861328,74.91999816894531,116.86000061035156,184.5800018310547,51.47999954223633,247.77000427246094,115.19999694824219,16.25,62.560001373291016,32.25,62.27000045776367,153.64999389648438,6.429999828338623,17.364999771118164,1.2000000476837158,8.380000114440918,51.09000015258789,9.472000122070312,27.790000915527344,66.47000122070312,25.079999923706055,428.6000061035156,6.75,8.100000381469727,9.999999747378752e-05,15.029999732971191,737.2000122070312,14.869999885559082,514.7999877929688,20.899999618530273,15.470000267028809,82800.0,414.0,2206.0,34.0,177.35000610351562,296.3999938964844,190.4499969482422,1942.0,39.720001220703125,316.3999938964844,78.5999984741211,297.79998779296875
2020-04-28,151.38999938964844,29.25,217.6300048828125,9.289999961853027,0.36800000071525574,136.32000732421875,91.45999908447266,157.3000030517578,77.25,116.86000061035156,186.8800048828125,50.970001220703125,254.1999969482422,115.45999908447266,16.672000885009766,62.13999938964844,32.79499816894531,58.84000015258789,157.61000061035156,6.800000190734863,18.28499984741211,1.2000000476837158,8.84000015258789,52.20000076293945,10.140000343322754,29.600000381469727,68.33999633789062,24.75,431.0,6.75,8.687999725341797,9.999999747378752e-05,15.520000457763672,746.7999877929688,14.880000114440918,519.7999877929688,20.899999618530273,15.600000381469727,84300.0,423.0,2255.0,34.0,182.6999969482422,296.3999938964844,196.89999389648438,1938.0,41.04999923706055,310.0,78.80000305175781,314.79998779296875
2020-04-29,150.24000549316406,29.649999618530273,221.80999755859375,9.510000228881836,0.3799999952316284,133.36000061035156,92.27999877929688,155.16000366210938,76.5,119.1500015258789,188.69000244140625,50.720001220703125,265.44000244140625,120.05999755859375,17.280000686645508,61.630001068115234,33.81999969482422,61.88999938964844,156.25999450683594,6.579999923706055,18.735000610351562,1.2400000095367432,9.369999885559082,55.77000045776367,10.789999961853027,30.700000762939453,73.83999633789062,25.600000381469727,428.29998779296875,6.75,9.206000328063965,9.999999747378752e-05,16.280000686645508,774.7999877929688,16.239999771118164,519.0,20.899999618530273,15.199999809265137,83400.0,422.70001220703125,2263.0,34.0,179.0,296.3999938964844,203.39999389648438,1912.0,42.90999984741211,308.6000061035156,78.44999694824219,319.79998779296875
2020-04-30,150.0399932861328,29.8700008392334,219.8300018310547,9.149999618530273,0.3709999918937683,132.2899932861328,92.08999633789062,154.63999938964844,74.5999984741211,118.54000091552734,183.99000549316406,52.279998779296875,256.6199951171875,116.37999725341797,15.477999687194824,60.810001373291016,32.849998474121094,60.02000045776367,151.9199981689453,6.800000190734863,18.325000762939453,1.2300000190734863,9.039999961853027,53.95000076293945,10.34000015258789,28.674999237060547,71.86000061035156,24.75,421.3999938964844,6.75,8.72599983215332,9.999999747378752e-05,15.510000228881836,759.7999877929688,15.5600004196167,501.79998779296875,20.899999618530273,14.550000190734863,80800.0,433.1000061035156,2185.0,32.5,174.3000030517578,296.3999938964844,193.14999389648438,1892.0,42.310001373291016,311.3999938964844,77.30000305175781,307.29998779296875
2020-05-01,148.2899932861328,28.899999618530273,218.57000732421875,9.399999618530273,0.3580000102519989,130.13999938964844,89.8499984741211,153.6300048828125,73.27999877929688,116.97000122070312,180.3300018310547,51.86000061035156,241.49000549316406,110.87999725341797,,60.2599983215332,,58.18000030517578,148.60000610351562,6.5,,1.100000023841858,8.670000076293945,,,,68.22000122070312,24.149999618530273,,,,9.999999747378752e-05,14.710000038146973,,15.329999923706055,,,14.010000228881836,,,,34.0,,,,,,,,
2020-05-04,148.27000427246094,28.579999923706055,221.83999633789062,9.380000114440918,0.3440000116825104,130.9199981689453,89.83000183105469,153.27999877929688,73.30999755859375,117.19000244140625,182.66000366210938,52.349998474121094,241.8800048828125,107.72000122070312,14.63599967956543,60.16999816894531,30.489999771118164,56.279998779296875,148.39999389648438,6.210000038146973,17.34000015258789,1.1399999856948853,8.520000457763672,51.939998626708984,9.751999855041504,27.110000610351562,67.23999786376953,24.40999984741211,435.0,6.75,8.196000099182129,9.999999747378752e-05,14.899999618530273,733.4000244140625,15.430000305175781,494.0,20.899999618530273,14.0,80100.0,409.79998779296875,2090.0,34.0,173.5500030517578,296.3999938964844,183.1999969482422,1830.0,40.81999969482422,316.3999938964844,77.44999694824219,290.0
2020-05-05,149.5,29.530000686645508,225.61000061035156,9.399999618530273,0.3499999940395355,131.6699981689453,93.02999877929688,157.88999938964844,72.19999694824219,116.56999969482422,182.00999450683594,53.470001220703125,239.3699951171875,108.91000366210938,15.592000007629395,61.36000061035156,32.90999984741211,57.369998931884766,147.42999267578125,6.199999809265137,17.670000076293945,1.100000023841858,8.25,53.52000045776367,9.498000144958496,28.209999084472656,66.44000244140625,24.549999237060547,439.3999938964844,6.75,8.116000175476074,9.999999747378752e-05,14.8100004196167,750.7999877929688,14.869999885559082,497.0,20.899999618530273,13.609999656677246,81000.0,414.70001220703125,2096.0,34.0,181.14999389648438,296.3999938964844,182.89999389648438,1845.0,40.869998931884766,320.0,78.0999984741211,292.0
2020-05-06,148.0800018310547,29.709999084472656,223.9199981689453,9.199999809265137,0.34299999475479126,130.77999877929688,91.08000183105469,156.67999267578125,71.5,113.1500015258789,178.9499969482422,54.040000915527344,235.9499969482422,107.66999816894531,14.918000221252441,61.130001068115234,32.20000076293945,58.29999923706055,146.1999969482422,5.980000019073486,17.350000381469727,1.159999966621399,8.130000114440918,50.56999969482422,9.362000465393066,28.0,64.9800033569336,25.0,439.8999938964844,6.75,7.998000144958496,9.999999747378752e-05,14.65999984741211,766.0,14.529999732971191,492.6000061035156,22.899999618530273,14.460000038146973,80300.0,419.5,2107.0,34.0,186.0500030517578,296.3999938964844,181.10000610351562,1848.0,39.779998779296875,324.20001220703125,77.0,290.29998779296875
2020-05-07,147.58999633789062,29.790000915527344,229.4499969482422,9.539999961853027,0.36000001430511475,131.5500030517578,93.98999786376953,152.97000122070312,70.13999938964844,115.22000122070312,184.7899932861328,52.7400016784668,243.88999938964844,107.29000091552734,15.29800033569336,61.040000915527344,32.56999969482422,57.970001220703125,145.74000549316406,6.110000133514404,17.5,1.25,8.300000190734863,49.165000915527344,9.616000175476074,28.4950008392334,65.62999725341797,24.829999923706055,440.29998779296875,6.75,8.184000015258789,9.999999747378752e-05,14.949999809265137,794.5999755859375,15.1899995803833,488.20001220703125,22.899999618530273,14.8100004196167,81200.0,422.8999938964844,2141.0,34.0,188.14999389648438,296.3999938964844,184.25,1855.0,40.97999954223633,324.3999938964844,77.0999984741211,291.0
2020-05-08,148.6999969482422,30.600000381469727,234.42999267578125,9.569999694824219,0.3779999911785126,134.22999572753906,93.69999694824219,153.50999450683594,72.0,116.75,188.41000366210938,53.290000915527344,256.0899963378906,112.11000061035156,15.470000267028809,61.04999923706055,32.98500061035156,61.13999938964844,148.50999450683594,6.289999961853027,17.760000228881836,1.2899999618530273,8.40999984741211,50.849998474121094,9.618000030517578,28.815000534057617,68.5999984741211,24.209999084472656,445.79998779296875,6.75,8.154000282287598,9.999999747378752e-05,15.65999984741211,788.4000244140625,15.699999809265137,500.0,22.899999618530273,15.420000076293945,81800.0,432.70001220703125,2180.0,33.5,186.6999969482422,296.3999938964844,187.14999389648438,1852.0,41.63999938964844,330.20001220703125,78.1500015258789,291.29998779296875
2020-05-11,149.11000061035156,30.889999389648438,236.55999755859375,9.34000015258789,0.3930000066757202,134.3800048828125,96.06999969482422,158.5500030517578,71.27999877929688,115.27999877929688,186.86000061035156,53.95000076293945,248.66000366210938,108.61000061035156,15.239999771118164,62.65999984741211,32.3849983215332,60.5,145.72999572753906,6.190000057220459,17.764999389648438,1.1699999570846558,8.180000305175781,51.20000076293945,9.482000350952148,28.100000381469727,66.72000122070312,23.1299991607666,448.79998779296875,6.75,7.955999851226807,9.999999747378752e-05,15.420000076293945,787.0,14.9399995803833,497.29998779296875,20.649999618530273,15.25,82500.0,434.0,2163.0,32.599998474121094,191.35000610351562,296.3999938964844,182.8000030517578,1869.0,41.099998474121094,339.20001220703125,78.1500015258789,290.79998779296875
