Date,TCEHY,BABA,MOUTAI,1398.HK,PNGAY,PDD,CICHY,3968.HK,ACGBY,JD,LFC,BACHF,PTR,000333.SZ,XIACF,FOSHAN,600276.SS,CTGDF,002594.SZ,MINDRAY,002415.SZ,NIO,SNP,NTES,BIDU,600900.SS,002352.SZ,601166.SS,002475.SZ,000651.SZ,000001.SZ,002304.SZ,002714.SZ,2359.HK,600030.SS,601601.SS,CSUAY,600031.SS,WXXWY,600309.SS,2202.HK,601633.SS,300015.SZ,600887.SS,BKFCF,AS7.F,6862.HK,300059.SZ
2020-01-02,49.880001068115234,219.77000427246094,1130.0,6.050000190734863,24.309999465942383,41.22999954223633,17.610000610351562,41.25,11.199999809265137,37.72999954223633,14.239999771118164,0.4300000071525574,51.11000061035156,59.75,1.4700000286102295,108.0,87.68000030517578,90.05000305175781,48.16999816894531,180.3300018310547,33.90999984741211,3.7200000286102295,61.220001220703125,65.73999786376953,138.22000122070312,18.469999313354492,37.47999954223633,20.209999084472656,37.599998474121094,67.9000015258789,16.8700008392334,110.55000305175781,91.81999969482422,68.03569793701172,25.489999771118164,38.880001068115234,8.539999961853027,17.950000762939453,8.640000343322754,55.88999938964844,34.349998474121094,9.199999809265137,39.5,31.75,0.699999988079071,8.199999809265137,32.349998474121094,15.899999618530273
2020-01-03,49.029998779296875,217.0,1078.56005859375,6.0,24.219999313354492,40.88999938964844,17.200000762939453,41.29999923706055,11.069999694824219,37.9900016784668,13.779999732971191,0.4300000071525574,51.619998931884766,58.2599983215332,1.409999966621399,105.41000366210938,85.94999694824219,90.9800033569336,48.040000915527344,178.0,34.16999816894531,3.8299999237060547,61.52000045776367,64.93199920654297,133.8000030517578,18.56999969482422,37.189998626708984,20.139999389648438,37.27000045776367,67.0999984741211,17.18000030517578,111.70999908447266,90.80000305175781,68.10710144042969,25.3799991607666,39.619998931884766,8.460000038146973,17.75,8.657670021057129,56.939998626708984,33.349998474121094,9.170000076293945,39.38999938964844,31.739999771118164,0.699999988079071,8.097999572753906,33.099998474121094,16.0
2020-01-06,48.77000045776367,216.63999938964844,1077.989990234375,5.929999828338623,24.290000915527344,40.09000015258789,17.1200008392334,40.900001525878906,10.979999542236328,38.0,14.029999732971191,0.41999998688697815,53.369998931884766,57.20000076293945,1.4299999475479126,103.62000274658203,84.08999633789062,90.0,48.279998779296875,176.6199951171875,34.40999984741211,3.680000066757202,61.95000076293945,64.81199645996094,135.94000244140625,18.200000762939453,36.849998474121094,19.90999984741211,38.099998474121094,65.87999725341797,17.06999969482422,108.63999938964844,90.3499984741211,66.28569793701172,25.31999969482422,38.599998474121094,8.489999771118164,17.170000076293945,8.346670150756836,55.20000076293945,32.900001525878906,8.960000038146973,38.540000915527344,31.09000015258789,0.699999988079071,8.020000457763672,32.349998474121094,16.149999618530273
2020-01-07,49.779998779296875,217.6300048828125,1094.530029296875,5.909999847412109,24.18000030517578,41.209999084472656,16.920000076293945,40.849998474121094,10.890000343322754,38.31999969482422,14.220000267028809,0.41999998688697815,52.86000061035156,58.04999923706055,1.4249999523162842,106.0,84.87000274658203,90.91000366210938,48.04999923706055,180.6999969482422,34.400001525878906,3.240000009536743,61.65999984741211,65.60600280761719,136.6999969482422,18.190000534057617,37.70000076293945,19.989999771118164,38.29999923706055,67.31999969482422,17.149999618530273,110.47000122070312,93.80000305175781,66.17859649658203,25.700000762939453,39.09000015258789,8.479999542236328,17.190000534057617,8.680000305175781,54.779998779296875,33.099998474121094,9.149999618530273,39.189998626708984,32.150001525878906,0.699999988079071,8.569999694824219,33.5,16.139999389648438
2020-01-08,49.650001525878906,218.0,1088.1400146484375,5.840000152587891,24.100000381469727,40.5,16.959999084472656,39.900001525878906,10.850000381469727,38.29999923706055,14.109999656677246,0.41999998688697815,51.77000045776367,58.279998779296875,1.4299999475479126,106.16999816894531,84.68000030517578,91.30000305175781,47.279998779296875,180.14999389648438,34.08000183105469,3.390000104904175,60.77000045776367,66.2020034790039,137.8300018310547,18.049999237060547,37.25,19.579999923706055,37.36000061035156,68.80000305175781,16.65999984741211,114.87999725341797,94.87999725341797,66.0,24.940000534057617,38.5,8.399999618530273,16.889999389648438,8.666669845581055,54.25,32.900001525878906,8.979999542236328,38.810001373291016,32.189998626708984,0.699999988079071,8.34000015258789,33.95000076293945,15.539999961853027
2020-01-09,50.47999954223633,221.77999877929688,1102.699951171875,5.940000057220459,24.239999771118164,39.65999984741211,17.1299991607666,40.5,10.770000457763672,38.900001525878906,14.390000343322754,0.4300000071525574,52.54999923706055,59.45000076293945,1.4850000143051147,107.79000091552734,86.87999725341797,94.0,47.650001525878906,189.86000061035156,34.650001525878906,3.4600000381469727,61.599998474121094,67.67400360107422,140.86000061035156,18.09000015258789,37.2599983215332,19.68000030517578,39.959999084472656,69.87999725341797,16.790000915527344,116.5999984741211,93.51000213623047,68.89289855957031,25.440000534057617,38.900001525878906,8.390000343322754,17.079999923706055,8.441670417785645,55.36000061035156,33.54999923706055,9.100000381469727,41.439998626708984,32.4900016784668,0.7300000190734863,9.0,34.04999923706055,16.010000228881836
2020-01-10,51.43000030517578,223.8300018310547,1112.5,5.929999828338623,24.149999618530273,38.41999816894531,17.299999237060547,40.349998474121094,10.890000343322754,39.11000061035156,14.430000305175781,0.4300000071525574,51.459999084472656,59.9900016784668,1.4700000286102295,107.95999908447266,87.5,94.33999633789062,46.91999816894531,187.5,34.36000061035156,3.509999990463257,60.869998931884766,67.78199768066406,144.50999450683594,18.0,37.59000015258789,19.690000534057617,39.72999954223633,69.75,16.690000534057617,118.69000244140625,90.77999877929688,69.07140350341797,25.549999237060547,38.45000076293945,8.289999961853027,17.280000686645508,8.373330116271973,54.36000061035156,32.5,9.130000114440918,41.7599983215332,32.41999816894531,0.7300000190734863,9.0,35.29999923706055,16.110000610351562
2020-01-13,52.310001373291016,230.47999572753906,1124.27001953125,5.96999979019165,24.90999984741211,39.349998474121094,17.6200008392334,41.099998474121094,10.9399995803833,40.310001373291016,14.670000076293945,0.41999998688697815,51.68000030517578,60.11000061035156,1.559999942779541,108.30000305175781,87.83999633789062,91.0,51.61000061035156,188.3000030517578,35.22999954223633,3.700000047683716,60.90999984741211,69.90599822998047,142.25999450683594,18.06999969482422,37.91999816894531,19.700000762939453,41.47999954223633,69.76000213623047,16.989999771118164,119.3499984741211,91.37999725341797,70.10710144042969,25.969999313354492,38.810001373291016,8.279999732971191,17.049999237060547,8.483329772949219,54.400001525878906,32.79999923706055,9.079999923706055,41.529998779296875,32.9900016784668,0.7300000190734863,8.789999961853027,35.5,16.190000534057617
2020-01-14,51.38999938964844,226.49000549316406,1107.4000244140625,5.909999847412109,25.020000457763672,38.02000045776367,17.399999618530273,40.95000076293945,10.789999961853027,40.290000915527344,14.369999885559082,0.41999998688697815,51.25,59.880001068115234,1.5199999809265137,105.9000015258789,86.51000213623047,88.83999633789062,53.439998626708984,187.0,35.36000061035156,3.759999990463257,60.130001068115234,69.78199768066406,140.0399932861328,18.18000030517578,37.41999816894531,19.75,41.83000183105469,69.80999755859375,16.760000228881836,117.23999786376953,90.80999755859375,70.67859649658203,25.559999465942383,38.869998931884766,8.25,16.969999313354492,8.493330001831055,55.06999969482422,32.5,8.9399995803833,41.220001220703125,32.72999954223633,0.7300000190734863,8.836000442504883,35.70000076293945,15.869999885559082
2020-01-15,51.16999816894531,225.05999755859375,1112.1300048828125,5.900000095367432,24.700000762939453,38.66999816894531,17.299999237060547,40.650001525878906,10.899999618530273,39.779998779296875,14.289999961853027,0.4300000071525574,51.0,59.5,1.5800000429153442,107.37000274658203,86.93000030517578,89.36000061035156,53.310001373291016,188.44000244140625,36.70000076293945,4.289999961853027,59.849998474121094,69.13600158691406,139.39999389648438,18.010000228881836,37.0,19.489999771118164,43.70000076293945,68.9000015258789,16.520000457763672,115.94000244140625,89.68000030517578,71.32140350341797,25.31999969482422,38.439998626708984,8.079999923706055,16.93000030517578,8.520000457763672,53.959999084472656,32.150001525878906,8.800000190734863,41.08000183105469,33.27000045776367,0.7300000190734863,8.998000144958496,35.25,15.75
