Date,MITSUB,MITSY,SZKMY,TM,SNE
2020-03-18,-0.6315328445207264,-3.482653480010329,-4.799820667000966,-2.371938885111172,-0.7427487586459156
2020-03-19,0.10956920167236132,4.150669436907098,-10.454585549142884,1.860949136576855,1.1133399590756528
2020-03-20,-0.1094549177799649,-0.5101082511415835,-1.427056051889822,-1.4970860019395031,-4.2238247161367
2020-03-23,-0.10957485284505396,-6.818587318477014,-8.675454593012494,-4.602437813147921,-0.3015436059404786
2020-03-24,3.0934558207717027,9.449746171510284,15.976587641065942,4.725470181815843,7.750464721989434
2020-03-25,4.873380321682722,5.432392337089679,4.554486746676676,4.245812971542515,1.192987099619462
2020-03-26,-2.4553490925242927,-3.1756055056508607,3.4146388733544244,4.163572552654759,4.8890426666749995
2020-03-27,2.392334242198148,1.7850259270418303,2.49700220058243,0.7123641729659433,-1.5801597564766894
2020-03-30,-0.6059271422118078,-0.6930828929833881,-3.6463177814960677,0.1640734797754377,1.4329037061597585
2020-03-31,-3.6577681292010693,-4.743056827121331,-7.942679435867339,-4.208596247473612,-1.6453347081544119
2020-04-01,-4.27668007864435,-4.705840866968856,-2.269130898025231,-2.7011237567330557,-3.937143999728755
2020-04-02,-2.735345255482537,3.0945172950846875,3.095037787337148,0.9510758453079615,3.6235733132495276
2020-04-03,0.25778902271205933,-2.723358799750599,-3.3163642059567526,-2.3934813292552573,-2.427432199761923
2020-04-06,2.618040752140035,6.034025389489652,3.466952158655708,6.4434814453125,5.897702534178817
2020-04-07,1.8223249179860221,-0.16187489461555754,7.460732984293193,-0.4166343607326712,-0.34499603771581827
2020-04-08,-0.15659855477486634,-1.0160248354052066,-0.20462760971757002,1.345364535783268,2.390373832157722
2020-04-09,-0.694597215550178,1.9182429304871949,8.665722717046272,-0.10522685159024459,-0.8533227726430624
2020-04-13,-1.3763514265741141,-1.79642813546319,-0.8805852716969903,-1.7421614634786757,-2.419619412410267
2020-04-14,2.676722339364972,1.847469378373483,6.989392852064287,2.7873966632630194,2.229988599076715
2020-04-15,-0.3119409843552913,-1.8032451394720401,-4.7796975095605,-1.3238138109425857,1.0418352376184417
2020-04-16,-1.1846131401669988,-0.5090886896307024,-4.332656245120404,-0.9431629017505186,0.27388752131209365
2020-04-17,-0.04524319833720765,-0.5811389994227555,8.720118885422902,2.2818671406998603,3.534705500659696
2020-04-20,-1.1088523985838012,-1.2573116080107698,0.20532819385142115,-2.327262267614497,-1.3811346533621902
2020-04-21,-1.4416499003189427,-1.9658210846596649,-3.8932743296424883,-0.8544909402271317,-2.3603462124437646
2020-04-22,-1.2073309120886266,0.9114708589636101,-0.12437203980989718,0.6298186357527077,1.0153119675446414
2020-04-23,2.9847249610030313,1.9080981096926564,1.9435156764797628,0.20587993030692936,-0.9891495355234743
2020-04-24,-0.2053892530447725,1.5104499432486436,-0.061076428279764255,0.7232061564849875,1.4502057545376863
2020-04-27,1.9666171543422521,1.673520640750334,1.2135493090082607,1.338119633091852,0.7782745959214004
2020-04-28,-0.560669865005822,0.447275197531076,2.751662583463173,1.0386481056556682,-0.8353074667001583
2020-04-29,1.8719016149307464,1.5210847089997166,2.526858997173987,1.888598921768166,2.638276717129155
2020-04-30,1.8375053231129566,-2.2070873514437785,4.6057480770495784,-3.3395935023288565,-0.5109969366646858
2020-05-01,-2.999997930953298,-0.9400880947286812,-4.504714005043732,-1.9985384452603312,-2.365759467336454
2020-05-04,-0.0560315348307109,-0.6411145681538093,-0.3090154929239358,-0.34676831969581184,-1.25936700349478
2020-05-05,0.0,1.0389727421097608,0.9512984141262757,1.043912318217175,2.3409764208716166
2020-05-06,0.0,-0.6061454227102234,-0.22804917908509403,-0.31157531671902755,0.8834222727291328
2020-05-07,-0.05606294776081262,2.3667739050567684,-1.3877526108099605,-0.04935448847225989,0.6567661901983577
2020-05-08,5.0706816362615035,5.134755668910683,3.7334390669705697,1.3001990410644386,1.7710103169274294
2020-05-11,3.22442795581744,2.9782738279353382,8.171738642302575,0.4224242720606292,0.7021814524079193
2020-05-12,-1.7170068684212516,-2.6170090394244614,-2.596830832321595,-2.790814189439194,-0.5760267936651857
2020-05-13,-0.33677357399202523,-1.1132777737975414,-1.938951436993555,-2.0054889485199543,-4.284186180035544
2020-05-14,-1.6895472750887521,-2.802632726185682,-0.6874174567522072,-0.6878440669958786,1.4017220217045105
2020-05-15,-0.23630201073544388,0.41292761266926464,1.5321210084376218,-0.051301889832726495,0.5497993868320558
2020-05-18,0.7751965577980781,3.71841172895925,3.7801588994503907,2.2072049315821687,0.0937315366215097
2020-05-19,2.350429111484856,-0.910554230071494,-4.46913526020807,-1.0462877602979264,-1.5920094624974235
2020-05-20,0.3757789729844483,1.7835982843266354,0.44039817389670416,1.3534075939773345,0.19032344700526296
2020-05-21,0.4159736984100044,-0.7362567457752772,0.8884605994591346,-1.5606766410823103,-0.6806973293374323
2020-05-22,-1.4913060408301237,-0.9934190965112802,-0.5451537070987471,-0.33064807099535043,0.7969397300344776
2020-05-26,1.9554273863684837,2.4203439486228815,9.628946123514327,5.5716257126436,-1.6761564597680043
2020-05-27,2.268510775408105,1.9063940454060815,-1.8000035852819056,2.175487015521781,1.2705064516726807
2020-05-28,1.935877694187791,0.6885336665190841,3.923064736359766,1.222303510448066,2.556773986248905
2020-05-29,-0.4945651640736877,-2.0288943456050386,-5.087883767412701,-1.8307872101486766,0.27872452782933216
2020-06-01,-1.3121203149248095,1.040398889740144,1.2706734787561755,0.34917451357237234,1.1272324018819957
2020-06-02,0.2417346527507698,3.0173608804622676,0.9980707591375145,0.02372986114319488,1.9239611808378587
2020-06-03,1.0048239401279357,2.7360411398004345,4.708123283090016,1.7789313020935533,0.059926465209503746
2020-06-04,-0.716277918264165,-2.413792066669636,-1.3684770320965354,-0.44278108004920075,-0.913311277122246
2020-06-05,0.5410815950041404,1.568021628814156,3.7933177119596118,2.294009330053932,1.7074603327398206
2020-06-08,1.3952572575772841,2.0843109139613394,1.4256507819250168,0.7398941079661334,1.8570792532147509
2020-06-09,-1.4153677387970858,-0.6481270654430416,-0.17204960243435277,-1.1206261105860873,-0.1604443031923275
2020-06-10,-0.6380902162197095,-1.2832692156708803,-0.45199797753556054,0.3216158823211868,3.009503695881732
2020-06-11,-3.652415090944458,-5.5565907344044785,-6.288178124639876,-5.014878513781548,-4.453268039308423
2020-06-12,0.3540921236335234,2.5196224887109224,-0.2997824367341086,2.7161661741444334,1.3655902203328736
2020-06-15,-2.8019894853135203,-0.9644896749410365,-4.3633245745469385,-0.3285856438335756,2.108657815347672
2020-06-16,3.437966443554621,1.4300911785075368,4.332092466674603,1.7268481564263007,-0.5449661042856012
2020-06-17,-1.3005800371662253,-1.362081452897267,-1.440140039308529,-0.5555564712921673,3.215578090842692
2020-06-18,-0.3764863709796305,1.6105073949513649,-1.3225260369906293,0.18621215493684792,-0.041909441924406536
2020-06-19,-1.0077752548544072,-0.8370479887440453,-1.4699476178674946,-1.0300451145874596,-0.7966452418064784
2020-06-22,-1.6967139712556016,-0.186159474984441,-1.1627991317867659,0.2660646097889209,1.0284526528805156
2020-06-23,0.10788035634020808,-0.5627190761609809,3.4369252550752343,0.7492323565866806,-0.09761497101925883
2020-06-24,-1.0129307203795817,-2.826280723832291,0.1824134526646805,-0.9992976394207136,-1.3819065776158843
2020-06-25,-1.4369725637444175,-0.6589054862988769,0.2142113853770998,-0.02347919246859464,0.4953976879857395
2020-06-26,0.5743344513365415,0.2043467411198005,-0.42750700208241416,-1.2600712399286107,-1.8591544997524208
2020-06-29,-1.9108283758640938,0.32092783719714524,-3.3202142323065744,0.5786269073788144,-1.377725430924492
2020-06-30,1.656962746435437,-1.6628312490485182,0.18503441556556846,-0.9929877392160132,0.5966181976599549
2020-07-01,-0.37444852505104437,-0.7590717402992418,-3.7012370598739506,-1.186020772382831,1.8226561352397146
2020-07-02,0.088434730738672,0.7546343246596966,3.237438452708547,1.81246980108139,-0.2272993807389613
2020-07-06,1.148668902673083,-0.02372566593724551,3.3588383500506627,0.46681222417465934,0.4271613384931575
2020-07-07,-0.8517182542795133,-1.3050868147510593,1.912433483460192,-1.5908050236719713,-1.9424289534932322
2020-07-08,0.2863449368572562,0.3949833146461423,-0.24691788607804233,0.3601189027958593,0.9109271545095512
2020-07-09,-0.4612314004823555,-0.8792257659828905,-0.7708602439463734,-1.2598690574251692,2.4931907736691334
2020-07-10,-1.0812044577204611,2.509228846857336,-1.788892132071925,0.9206164683771676,3.3692208908675516
2020-07-13,1.6283762296626167,-0.5589237919560185,2.9484785559206586,0.06401682825735605,0.5680256357553409
2020-07-14,-0.7682238066588559,1.2832696525755445,0.3291874678798864,1.1035563532507924,0.21516410893166518
2020-07-15,2.16767042297373,3.416575085707943,3.5129627876594745,0.7118575683828912,3.0998460709179487
2020-07-16,0.9525856632479487,-0.5721737502270198,0.5837240206768862,-0.6597062398535997,-0.03904565740196233
2020-07-17,-0.7077005051166968,0.35763253512503146,-1.6397920875472878,0.4506282745281886,-0.9375015522042294
2020-07-20,-0.23757792770248004,0.42762969921578486,-2.6481893220505945,0.17314750899602147,2.760250293874082
2020-07-21,-1.796928131659123,-1.6935483870967745,-2.607468010845227,-0.7935277702051281,-1.1128200859375466
2020-07-22,-0.2204587193449959,-0.2690754140176374,0.4196829550378917,-0.007915187377548804,0.05174093492504225
2020-07-23,-0.22094581365622876,-0.3421768342728687,-0.4539594238031394,-0.3168077927381402,-1.202327502937095
2020-07-24,0.0,-0.23441577414837128,0.6362744121306676,-0.516448055559159,0.05234351803949514
2020-07-27,-0.22143506516267264,3.3159109716442425,0.6200141471046657,1.8848339809981094,2.70729756684576
2020-07-28,-1.5756747313408828,-0.12813081307544255,-3.0888326952189593,-1.6539943681109608,-1.1587877841082421
2020-07-29,-1.3077867674830892,1.2443890425642912,-3.5074165567025855,-1.1716891690022906,0.9404737203145842
2020-07-30,0.15992587606168054,-2.1160646321485217,4.6898248613219575,-1.233969518233159,0.21697277888456207
2020-07-31,-3.3074787597300292,-2.8802569244286005,-3.56699132215548,-2.547772962524571,-0.7131910118888164
2020-08-03,0.42463587656749474,2.7024275863443554,7.9089780580316,1.3407123785939037,4.245763978277168
2020-08-04,2.1141546552622703,0.4834433643499506,5.217186937037015,1.6289078724449155,2.5839869450699533
2020-08-05,1.0812051612894304,1.2528169881506663,-1.0570586791462853,1.5539793147883993,-2.5428843429766426
2020-08-06,0.18207344385118795,2.03776226865961,0.6942563865324011,2.8200582051534537,-0.9599984975961537
2020-08-07,0.4770528281214688,-1.840802145815786,-0.8099650035550047,1.2622802105366002,-0.5467906483553616
2020-08-10,1.209586632641828,0.9074141063935242,0.6816100793275836,0.4693756377641624,0.0249959674697789
2020-08-11,1.1951304939444498,2.2623335100598334,3.8273284815587427,2.4354694779827746,-0.8994393419792811
2020-08-12,2.0309000145080875,3.9740835051692973,1.7624345344729453,2.011216778621474,1.7773805624228332
2020-08-13,0.4759891495412702,-1.4570608053985084,-0.6026848807988818,-0.5863405434204262,2.3903893438692183
2020-08-14,-0.32299227359853133,-0.33427164292403366,0.01276759854229279,-1.0468874781296127,0.3145060384531829
2020-08-17,-0.12961988627472792,1.0786824439180935,3.5194636228806275,0.9760077087465306,0.6270307984479201
2020-08-18,-0.2379376583614407,0.28995941298020167,-1.2914966359455933,0.40581646625223583,-0.5632038448127155
2020-08-19,0.3902821451104923,0.02682454184519374,-2.0328439440940516,-0.6393262092012693,-2.2656119628312976
2020-08-20,-0.9935234346244702,-1.0131392275057782,0.3538027325064772,-0.8283487318706878,-2.0838407445235574
2020-08-21,0.7853431175849893,-0.26189683939719266,0.025415160327303062,-0.19389552832916354,-0.8311341539759894
2020-08-24,1.0173157051812016,2.3179984625153844,1.2257034126058368,0.6949059725451042,1.2952338324652777
2020-08-25,0.9213645352846628,0.0884919743270649,1.254783868284455,0.022260893825819233,-0.5014340144379865
2020-08-26,-0.06369537847434413,-0.0884137352671507,-0.3996556632382689,0.07419401179385775,2.20486322217667
2020-08-27,-0.82855703731263,-1.3923307435702434,-1.244206700520875,-0.985989945194354,-0.8629247459760635
2020-08-28,-0.06426847632845752,0.8884770945162117,1.4457137166756764,0.26954224088958273,-1.280774437638094
2020-08-31,7.717048015555478,8.524833209785026,2.32551573032079,-1.1126086570613318,-0.944703370406867
2020-09-01,3.1243794485316108,1.098357654008709,-0.8890349882168835,-0.09815723870172045,1.0935918324342795
2020-09-02,0.2315651921991095,0.8783309271110528,1.7756513387409911,0.16628965655963407,-0.012581303434551888
2020-09-03,0.9241497596533593,-2.212869904133743,0.5444584121349141,-1.939335376819631,-2.654422779036546
2020-09-04,-0.152619350749962,1.1616093041112823,2.958867508881825,2.4778771037490386,0.36185890233930973
2020-09-08,-1.337410296817974,-1.1482708827014219,1.5284416296141274,-1.4567864144182456,-2.1246477569816915
2020-09-09,-1.0069663207999702,0.24382458207949936,1.6886073267168824,-0.07619511390838145,1.9339576100372755
2020-09-10,0.4890408480954286,-0.26510009206984164,-4.255557454732544,-0.7244811802457263,-1.2648468178543184
2020-09-11,-0.35039544182658483,-0.5014623651094252,-2.7602987633105105,0.8910767609262673,0.6797341739430147
2020-09-14,0.39070160324069203,0.4075958259081039,0.7194911639809373,1.850165983192793,0.9088608259498483
2020-09-15,-0.21404666234784792,0.12617861363738522,0.28513421111326365,0.19435934703746005,-1.6212070463720325
2020-09-16,-0.1170067184597391,0.07396148568702714,-0.969708572286619,0.0,0.6931713126380433
2020-09-17,0.23427778920397485,-0.5474802259358399,-1.1242750138439568,0.7237194878292855,0.8053029793286907
2020-09-18,0.40904494449992956,-1.5028464649386784,0.12532206184128378,-0.5555555555555556,1.7394645838219875
2020-09-21,0.8535389307796515,-1.503424560863699,-1.4378672855706276,-2.256982330947393,-0.8738632844563162
2020-09-22,0.0,0.4340791482957578,-0.34069740316061026,0.7849403823465045,0.5493807635340855
2020-09-23,0.8463153002151703,1.3672306039239053,-2.8437419618204016,0.7863843373404794,-1.7407816649452865
2020-09-24,-0.36239108561878736,0.04458913826281295,0.668573287292246,-1.0803415523669115,0.5819176743656493
2020-09-25,0.478565660813855,0.2785515320334262,3.044164664970922,0.8494463900958716,-0.6685480216346013
2020-09-28,1.1240177692168138,-0.9333292643229166,1.1471571588462157,2.2862249065389135,0.02588227092091806
2020-09-29,0.07730962504831851,-0.9084849200522318,2.8475598591129954,-1.294018511814203,0.2588050993736551
2020-09-30,-2.954808806488992,-2.4900927971001563,1.680800820918699,-1.3482290939246022,-0.9421829185662608
2020-10-01,-0.1791044776119403,-0.026116174200992524,-0.29153668159226287,-0.007557962428631407,-0.3908834550590391
2020-10-02,-0.17942583732057416,-0.35122984481044395,0.2894623566875798,-0.5285788620074238,-3.20470509619624
2020-10-05,0.8987417615338525,1.0806938842344567,2.9912564914358604,0.28088543837947555,1.4459455335462417
2020-10-06,1.187648456057007,0.573467674814068,0.8718752440473188,-0.6358906569780484,-2.0380961576084333
2020-10-07,0.19561815336463223,0.547278986277758,2.104731457899076,0.8913593005554723,-0.23116421923978905
2020-10-08,0.11714174150722373,-0.5898969258830126,-0.7530755997013666,0.3926635212720152,1.0358381877958183
2020-10-09,-0.4875195007800312,0.6191961027362154,2.6973110134988096,-0.6543776887232208,0.5665800808059227
2020-10-12,-0.7838526357044875,-0.31339205228365385,-0.49616987273781377,-0.21199180452395966,0.05364625686875743
2020-10-13,-1.0468101915860162,-1.1831906839312956,-2.9810298102981028,0.6449095789419671,0.13407441805279105
2020-10-14,-0.6786427145708582,-0.07519949047932084,-0.30446825080743717,-0.8443235346558001,-0.3748812024963207
2020-10-15,0.42202572347266887,-0.05209628821454414,-0.2549672614306674,-0.2737022836559593,-1.5320615010579235
2020-10-16,-1.6609965979587753,-0.5849703140291598,-0.7977517803063553,-0.4040548804568975,-0.8188869955105588
2020-10-19,1.0582010582010581,-0.652487711629589,-0.5838746453074731,0.18371516708923064,0.35778470177749044
2020-10-20,-0.4832863471606927,-0.2697422496750584,0.23127780203339846,0.328539623883943,3.6199086502143882
2020-10-21,-0.04046944556859571,0.047031556900647316,1.118469096562278,1.3936500381382362,-1.230647490977133
2020-10-22,-1.417004048582996,-0.5201260879117923,-0.5524871354765829,0.21030402627342684,-0.053591795089016764
2020-10-23,0.9240246406570842,1.9998195250299042,0.14129083110123025,-0.10493133830741966,1.1126030134472684
2020-10-26,-0.5696846388606307,-1.3176912695684144,-0.9678854982000157,-0.32262355921332975,1.020809545208992
2020-10-27,-0.7366482504604052,-0.7953019677411959,-0.27069729989660807,-0.29356369720037856,1.6666723403198698
2020-10-28,-1.2368583797155226,-2.3784192230765027,-4.3914271763392865,-1.8043177325297755,5.331092278741653
2020-10-29,-0.6470465456063452,0.6302989612926136,3.39778111683956,0.9840844985164487,2.242649344699511
2020-10-30,-2.2899159663865545,-4.908452316328201,0.4335260115606936,-0.045689238366342685,0.27568423359975097
2020-11-02,1.935067727370458,1.9095569075327432,2.99856501517536,1.485271008264454,2.1993739628820763
2020-11-03,0.6433241932081839,2.4020419020452213,2.408357955353021,1.9738738483903548,1.0643317685489766
2020-11-04,0.6392119878444933,0.13958592072301304,-1.6041918332884555,-1.2585497288074987,0.0
2020-11-05,-0.7288629737609329,-0.8030284534801136,5.606388569675329,2.1690545488046014,4.60594324599512
2020-11-06,0.25173064820641916,1.0569700291937663,1.8220968159096511,0.09483447660141019,-1.106317077942719
2020-11-09,1.0253191044151497,3.760467498931271,2.4960013648003327,1.7784274749850733,-3.1099662135346264
2020-11-10,2.796188898094449,1.9606732662281499,-1.3836477987421385,0.2148403416421265,-0.8082172304690232
2020-11-11,2.6596816441668345,0.5600295427028521,0.21938401825573978,1.815058769343921,2.537530651675128
2020-11-12,-1.491658488714426,-2.6822760629428295,-1.0334464465655577,-1.958164914229837,-1.1124937771367935
2020-11-13,-0.7571229328551504,0.4467149720574818,2.756173805148068,1.3816254864701754,2.9962123660476796
2020-11-16,0.22083918891788798,2.7526672831744383,4.316227368626894,1.758230178657778,0.8136376700924837
2020-11-17,0.9815705128205128,1.219235518696959,-0.5038885819914952,-0.9506592959441649,-0.818129230223182
2020-11-18,-0.5356080142828803,0.0,-0.3810391829184581,-0.637525309716312,-1.6274652763042536
2020-11-19,1.1168727562824092,1.4085711912218273,0.45996525511413516,-0.6416157726581395,0.6798849565111543
2020-11-20,-1.0059171597633136,-1.0968749950062529,2.1928708239002983,0.8586479772846307,1.2718119327167248
2020-11-23,0.40844789798764697,0.7774426903566595,0.30182956513529224,0.7950394604961313,-0.21116074051758632
2020-11-24,0.40678638753844626,0.8267406415138123,1.3165333591233623,0.40485959325302884,1.1248492325784076
2020-11-25,-1.0869565217391304,-1.3958580620011078,0.7471694088890442,-1.758897972545636,2.6762116998945995
2020-11-27,-0.2997002997002997,0.40049016886857325,1.4164618361576164,-0.8138092961239587,0.9009935725033456
2020-11-30,-2.4849699398797593,-5.224372673563019,-2.4231788057898083,-4.066778538322118,-0.8291684722305691
2020-12-01,1.0275380189066996,1.3064741076012618,0.2560178034119939,1.2494367037748775,1.489976820674555
