Date,EW,VW
2020-01-03,-0.8982909312151677,-0.8793622540066575
2020-01-06,0.455514391135751,1.3095271350565634
2020-01-07,-0.173110582984687,-0.2927022023822533
2020-01-08,0.5559808569641184,0.6221567197387046
2020-01-09,0.5170482323920539,0.5380313277181961
2020-01-10,-0.3063394196701531,-0.4097263711957483
2020-01-13,1.0245302329456154,1.083664309435554
2020-01-14,0.01901262612007689,-0.33381857424128114
2020-01-15,0.050375651590248906,0.18212991929489292
2020-01-16,0.6886575718817022,0.6309595034865078
2020-01-17,0.4392749013131085,0.6107003360343914
2020-01-21,0.013131697050596797,0.0930850348572298
2020-01-22,0.17017483082096801,-0.2579918110254382
2020-01-23,-0.04769828825464991,0.7668813233474439
2020-01-24,-0.7326812122685514,-0.7712794179562923
2020-01-27,-1.6391818546494117,-1.974485666676265
2020-01-28,1.1121498663612799,1.1977730174175651
2020-01-29,-0.21664154994884757,-0.12918220357810034
2020-01-30,0.4187122543390268,0.5524470020108478
2020-01-31,-1.8299982736527622,-0.604366494953267
2020-02-03,1.3334627723621388,1.731980195454247
2020-02-04,1.952491606420235,0.9789555159333702
2020-02-05,0.552247288390547,0.39733679330731414
2020-02-06,0.4008446540916904,0.6446471489770331
2020-02-07,-0.560619431872405,-0.15442313470152452
2020-02-10,0.8601660556269421,1.2294421797570094
2020-02-11,0.2542464484494326,0.30410428378550725
2020-02-12,0.6750912454687996,0.6755271984472597
2020-02-13,-0.24149290708238344,-0.2649713119576662
2020-02-14,0.22068538624764533,0.13198313478341517
2020-02-18,-0.20962185809216516,0.21161787445555544
2020-02-19,0.8583202583053052,0.6414993500895065
2020-02-20,-0.6073625172150926,-0.5434025202120184
2020-02-21,-1.0243523641051744,-1.3644725256936276
2020-02-24,-3.6737753860378333,-3.7081215407825994
2020-02-25,-2.812007714298544,-2.406670630835076
2020-02-26,-0.137994202516138,0.5127762496174556
2020-02-27,-4.083542534355071,-4.172797439587372
2020-02-28,-0.46942175678907977,-0.03361543796776742
2020-03-02,4.572500754935075,4.166161826621903
2020-03-03,-2.750219166916942,-2.969351063321457
2020-03-04,4.226133755474942,3.890989827914961
2020-03-05,-3.1250127107790893,-3.4556736965364174
2020-03-06,-1.468303427798843,-1.3781329070437145
2020-03-09,-6.695707426873609,-6.381789802540399
2020-03-10,5.119325291233577,5.0585190909195346
2020-03-11,-4.435392967791086,-4.364093077597019
2020-03-12,-8.831761176049726,-8.502968801670136
2020-03-13,9.412711704185698,8.411347569174842
2020-03-16,-11.479313910303594,-10.271896157736975
2020-03-17,5.862565132553831,5.50228659895464
2020-03-18,-4.968308321791103,-3.6677590994293237
2020-03-19,1.3108744024453196,2.1031731169451455
2020-03-20,-3.667040180618398,-2.857223979204038
2020-03-23,-1.8980191443006136,-0.6463515967083338
2020-03-24,8.754731208093938,6.893556723167746
2020-03-25,0.37026494108658226,-1.0475044051557352
2020-03-26,5.9933981238996115,5.178576532369684
2020-03-27,-3.56771544844917,-3.3923731455079666
2020-03-30,3.5474230373366593,3.3472695352692634
2020-03-31,-1.3926173713799452,-0.3408092919704875
2020-04-01,-3.912546909499697,-3.8742856273401274
2020-04-02,2.9563795210188415,2.301426378947186
2020-04-03,-1.3889910780041705,-1.5514332260305417
2020-04-06,6.604298767714334,6.232405572433056
2020-04-07,-0.4125138191641397,-0.3622839049664788
2020-04-08,2.758255430422418,2.231460711759296
2020-04-09,0.6922417307269757,0.43716906448144477
2020-04-13,-0.016308440341563448,1.2525428805053558
2020-04-14,3.4331562916238023,3.8298450497306122
2020-04-15,-1.5688614864264971,-0.5840229928149118
2020-04-16,0.8461353372894814,1.135313670186629
2020-04-17,2.1126726828714664,0.8259732888500899
2020-04-20,-1.4016083410469218,-0.5174386623040317
2020-04-21,-3.196029466594626,-2.9674256911478083
2020-04-22,2.5838480806715607,2.0100334098875483
2020-04-23,-0.20896045270807934,0.4060102550397191
2020-04-24,1.3838403602180787,0.7234674540336463
2020-04-27,1.4531083724542688,0.3876075896427912
2020-04-28,-1.2142739042611783,-2.0189533005913054
2020-04-29,2.7088390195300045,3.828348257094217
2020-04-30,-0.9911288054978016,0.2242552430715255
2020-05-01,-2.564822370256967,-2.8829012046923586
2020-05-04,0.5500742907450435,0.5541799074360878
2020-05-05,1.0043357874423036,0.6720865007573547
2020-05-06,-0.2965274414108965,3.475017558005056e-05
2020-05-07,1.1124938829029059,1.1058370301261349
2020-05-08,1.6188434767032331,1.1948513091220918
2020-05-11,0.31080302119304715,0.521346464435253
2020-05-12,-1.7946937410138903,-1.7680039505316607
2020-05-13,-1.3810830759637138,-1.0101733998600502
2020-05-14,1.2610348100093902,0.9012891998121852
2020-05-15,0.30295202963480056,0.6931079257395559
2020-05-18,2.606125335435327,1.7933832554123814
2020-05-19,-1.0234067591365281,-0.7354466444001899
2020-05-20,1.8088274557949435,1.72337650154667
2020-05-21,-0.9120584423408563,-1.0585486182676087
2020-05-22,0.04619483725825307,-0.03857936831053356
2020-05-26,0.7566549122905917,0.31355690722526924
2020-05-27,1.0273426376280956,0.8749161447383721
2020-05-28,-0.1931425469792423,-0.381907923159537
2020-05-29,1.0298169831098154,1.097280163864806
2020-06-01,0.019718676938290085,0.21448874063801682
2020-06-02,0.902535229960426,0.6783296930743852
2020-06-03,0.9662420965561257,0.5730785597415768
2020-06-04,-0.4391448728477101,-0.785888786873986
2020-06-05,2.2349170603198285,2.1475922416871827
2020-06-08,0.8333497498811098,0.7253332431820954
2020-06-09,-0.3122456286455447,0.3836420630631427
2020-06-10,0.24886391396386537,0.23584862437635898
